"","name","position","team","xP","assists","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","GW"
"169","Jacob Murphy","MID","Newcastle",1.4,0,0,0,0,0,497,6,0,0,0,0,"2020-09-12T19:00:00Z",0,19,0,0,0,0,1,0,2064,2,0,0,0,0,0,0,50,"False",0,1
"170","Jairo Riedewald","MID","Crystal Palace",1,0,0,0,0,0,144,1,0,0,0,0,"2020-09-12T14:00:00Z",0,16,0,0,0,0,1,0,11161,0,1,0,0,0,0,0,45,"True",0,1
"171","Jake Livermore","MID","West Brom",0.4,0,0,11,0,11.3,409,5,3,0,2,8.8,"2020-09-13T13:00:00Z",90,9,0,0,0,0,1,0,10809,3,0,0,2,0,0,0,50,"True",0,1
"173","Jamaal Lascelles","DEF","Newcastle",1.6,0,0,21,1,0.3,328,6,0,0,2.2,21.8,"2020-09-12T19:00:00Z",90,19,0,0,0,0,1,0,219489,2,0,0,6,0,0,0,45,"False",0,1
"174","Jamal Lewis","DEF","Newcastle",1.6,0,1,31,1,39.8,513,6,0,0,5.9,19.4,"2020-09-12T19:00:00Z",90,19,0,0,0,0,1,0,76806,2,0,0,7,0,0,0,45,"False",0,1
"175","James Justin","DEF","Leicester",2.6,1,1,32,1,13,239,5,0,0,3.5,20,"2020-09-13T13:00:00Z",90,18,0,0,0,0,1,0,681843,3,0,2,9,0,0,0,45,"False",1,1
"176","James Maddison","MID","Leicester",1.7,0,0,4,0,12.3,231,5,0,0,1.5,2.8,"2020-09-13T13:00:00Z",15,18,0,0,0,0,1,0,81625,3,0,0,1,0,0,0,70,"False",0,1
"177","James McArthur","MID","Crystal Palace",1.8,0,0,14,1,10.4,130,1,0,0,2.8,11.2,"2020-09-12T14:00:00Z",90,16,0,0,0,0,1,0,12911,0,1,6,3,0,0,0,55,"True",0,1
"178","James McCarthy","MID","Crystal Palace",1,0,0,5,1,8.8,131,1,0,0,0.9,0,"2020-09-12T14:00:00Z",73,16,0,0,0,0,1,0,144113,0,1,0,2,0,0,0,45,"True",1,1
"180","James Rodríguez","MID","Everton",2.1,0,0,16,1,58.6,508,4,0,0,9.9,17,"2020-09-13T15:30:00Z",90,17,0,0,0,0,1,0,471986,1,0,23,3,0,0,0,75,"False",0,1
"181","James Tomkins","DEF","Crystal Palace",0,0,0,0,0,0,129,1,0,0,0,0,"2020-09-12T14:00:00Z",0,16,0,0,0,0,1,0,538,0,1,0,0,0,0,0,45,"True",0,1
"183","Jamie Shackleton","MID","Leeds",-0.1,0,0,6,0,0.4,210,3,1,0,0.3,3,"2020-09-12T16:30:00Z",9,11,0,0,0,0,1,0,3045,3,4,0,1,0,0,0,50,"False",0,1
"184","Jamie Vardy","FWD","Leicester",4.8,0,3,52,1,10.3,224,5,0,2,11.8,71.2,"2020-09-13T13:00:00Z",90,18,0,0,0,0,1,0,1036141,3,0,36,13,0,0,0,100,"False",0,1
"187","Japhet Tanganga","DEF","Spurs",0,0,0,0,0,0,402,4,0,0,0,0,"2020-09-13T15:30:00Z",0,7,0,0,0,0,1,0,8128,1,0,0,0,0,0,0,50,"True",0,1
"188","Jarrad Branthwaite","DEF","Everton",0.5,0,0,0,0,0,170,4,0,0,0,0,"2020-09-13T15:30:00Z",0,17,0,0,0,0,1,0,252603,1,0,0,0,0,0,0,40,"False",0,1
"189","Jarrod Bowen","MID","West Ham",2.2,0,0,5,0,2.6,445,6,2,0,1.6,1.8,"2020-09-12T19:00:00Z",88,14,0,0,0,0,1,0,94805,2,0,12,2,0,0,0,65,"True",0,1
"190","Jason Steele","GK","Brighton",0,0,0,0,0,0,528,7,0,0,0,0,"2020-09-14T19:15:00Z",0,5,0,0,0,0,1,0,0,3,1,0,0,0,0,0,40,"True",0,1
"191","Javier Manquillo","DEF","Newcastle",1.6,0,0,27,1,19.7,332,6,0,0,4.4,22.4,"2020-09-12T19:00:00Z",90,19,0,0,0,0,1,0,21964,2,0,2,5,0,0,0,45,"False",1,1
"192","Jay-Roy Grot","MID","Leeds",-0.1,0,0,0,0,0,207,3,0,0,0,0,"2020-09-12T16:30:00Z",0,11,0,0,0,0,1,0,2425,3,4,0,0,0,0,0,50,"False",0,1
"194","Jean Michaël Seri","MID","Fulham",0.4,0,0,0,0,0,189,2,0,0,0,0,"2020-09-12T11:30:00Z",0,1,0,0,0,0,1,0,8146,3,0,0,0,0,0,0,50,"True",0,1
"195","Jean-Philippe Gbamin","MID","Everton",0,0,0,0,0,0,161,4,0,0,0,0,"2020-09-13T15:30:00Z",0,17,0,0,0,0,1,0,109,1,0,0,0,0,0,0,50,"False",0,1
"196","Jeffrey Schlupp","MID","Crystal Palace",1.8,0,0,3,1,0.1,142,1,0,0,0.1,1.2,"2020-09-12T14:00:00Z",80,16,0,0,0,0,1,0,5393,0,1,0,2,0,0,0,55,"True",1,1
"197","Jeff Hendrick","MID","Newcastle",1.4,1,3,41,1,13.4,485,6,0,1,10.3,67,"2020-09-12T19:00:00Z",90,19,0,0,0,0,1,0,6679,2,0,23,14,0,0,0,50,"False",0,1
"198","Joelinton Cássio Apolinário de Lira","FWD","Newcastle",1.8,0,0,4,0,11.2,340,6,0,0,2.6,7.2,"2020-09-12T19:00:00Z",15,19,0,0,0,0,1,0,26389,2,0,8,1,0,0,0,60,"False",0,1
"200","Joel Ward","DEF","Crystal Palace",1.6,0,0,22,1,0.7,134,1,0,0,1.4,13.2,"2020-09-12T14:00:00Z",90,16,0,0,0,0,1,0,105207,0,1,0,6,0,0,0,45,"True",0,1
"201","Joe Bryan","DEF","Fulham",1.1,0,0,12,0,4.3,182,2,3,0,1.5,10.6,"2020-09-12T11:30:00Z",90,1,0,0,0,0,1,0,60330,3,0,0,1,0,0,0,50,"True",0,1
"202","Joe Hart","GK","Spurs",2.3,0,0,0,0,0,482,4,0,0,0,0,"2020-09-13T15:30:00Z",0,7,0,0,0,0,1,0,55692,1,0,0,0,0,0,0,45,"True",0,1
"206","John Ruddy","GK","Wolves",1.8,0,0,0,0,0,453,8,0,0,0,0,"2020-09-14T17:00:00Z",0,15,0,0,0,0,1,0,20303,2,0,0,0,0,0,0,45,"False",0,1
"207","Jonas Lössl","GK","Everton",1.3,0,0,0,0,0,151,4,0,0,0,0,"2020-09-13T15:30:00Z",0,17,0,0,0,0,1,0,9107,1,0,0,0,0,0,0,45,"False",0,1
"208","Jonathan Castro Otto","DEF","Wolves",0,0,0,0,0,0,462,8,0,0,0,0,"2020-09-14T17:00:00Z",0,15,0,0,0,0,1,0,2930,2,0,0,0,0,0,0,55,"False",0,1
"209","Jonathan Leko","MID","West Brom",0,0,0,0,0,0,420,5,0,0,0,0,"2020-09-13T13:00:00Z",0,9,0,0,0,0,1,0,3893,3,0,0,0,0,0,0,45,"True",0,1
"210","Jonjoe Kenny","DEF","Everton",1.1,0,0,0,0,0,160,4,0,0,0,0,"2020-09-13T15:30:00Z",0,17,0,0,0,0,1,0,12770,1,0,0,0,0,0,0,45,"False",0,1
"211","Jonjo Shelvey","MID","Newcastle",1.4,0,0,12,1,44.6,321,6,0,0,8.1,14.4,"2020-09-12T19:00:00Z",90,19,0,0,0,0,1,0,20721,2,0,22,3,0,0,0,55,"False",0,1
"212","Jonny Evans","DEF","Leicester",0,0,0,0,0,0,219,5,0,0,0,0,"2020-09-13T13:00:00Z",0,18,0,0,0,0,1,0,7125,3,0,0,0,0,0,0,55,"False",0,1
"213","Jordan Ayew","FWD","Crystal Palace",1.8,0,0,-7,1,0.8,140,1,0,0,2.9,9.2,"2020-09-12T14:00:00Z",90,16,0,0,0,0,1,0,403544,0,1,19,2,0,0,0,60,"True",0,1
"215","Jordan Hugill","FWD","West Ham",0,0,0,0,0,0,444,6,0,0,0,0,"2020-09-12T19:00:00Z",0,14,0,0,0,0,1,0,544,2,0,0,0,0,0,0,55,"True",0,1
"216","Jordan Pickford","GK","Everton",2,0,1,32,1,0,157,4,0,0,3.9,38.6,"2020-09-13T15:30:00Z",90,17,0,0,0,0,1,5,270083,1,0,0,8,0,0,0,50,"False",0,1
"217","Jordan Stevens","MID","Leeds",-0.5,0,0,0,0,0,212,3,0,0,0,0,"2020-09-12T16:30:00Z",0,11,0,0,0,0,1,0,91194,3,4,0,0,0,0,0,45,"False",0,1
"218","Jorge Luiz Frello Filho","MID","Chelsea",2.4,1,2,43,0,23.2,105,7,1,1,10.1,60.8,"2020-09-14T19:15:00Z",84,3,0,0,0,0,1,0,104796,3,1,17,12,0,0,0,50,"False",0,1
"221","Josh Onomah","MID","Fulham",0.4,0,0,3,0,3.1,188,2,3,0,1.1,8.2,"2020-09-12T11:30:00Z",74,1,0,0,0,0,1,0,11895,3,0,0,2,0,0,0,50,"True",0,1
"223","José Izquierdo","MID","Brighton",0,0,0,0,0,0,72,7,0,0,0,0,"2020-09-14T19:15:00Z",0,5,0,0,0,0,1,0,133,3,1,0,0,0,0,0,55,"True",0,1
"224","João Filipe Iria Santos Moutinho","MID","Wolves",1.8,0,0,16,1,49.1,454,8,0,0,6.7,17.4,"2020-09-14T17:00:00Z",85,15,0,0,0,0,1,0,202859,2,0,0,3,0,0,0,55,"False",0,1
"225","João Virgínia","GK","Everton",1.3,0,0,0,0,0,167,4,0,0,0,0,"2020-09-13T15:30:00Z",0,17,0,0,0,0,1,0,5051,1,0,0,0,0,0,0,45,"False",0,1
"226","Joël Veltman","DEF","Brighton",0.6,0,0,0,0,0,67,7,0,0,0,0,"2020-09-14T19:15:00Z",0,5,0,0,0,0,1,0,22681,3,1,0,0,0,0,0,45,"True",0,1
"227","Juan Foyth","DEF","Spurs",2.1,0,0,0,0,0,406,4,0,0,0,0,"2020-09-13T15:30:00Z",0,7,0,0,0,0,1,0,9137,1,0,0,0,0,0,0,45,"True",0,1
"228","Kai Havertz","MID","Chelsea",3.9,0,0,8,0,14.8,500,7,1,0,2.3,8.4,"2020-09-14T19:15:00Z",79,3,0,0,0,0,1,0,755977,3,1,0,2,0,0,0,85,"False",0,1
"229","Kalvin Phillips","MID","Leeds",-0.1,1,0,24,0,24.6,204,3,4,0,6.2,36.4,"2020-09-12T16:30:00Z",90,11,0,0,0,0,1,0,138291,3,4,1,5,0,0,0,50,"False",0,1
"230","Kamil Grosicki","MID","West Brom",0.8,0,0,0,0,0,410,5,0,0,0,0,"2020-09-13T13:00:00Z",0,9,0,0,0,0,1,0,7531,3,0,0,0,0,0,0,55,"True",0,1
"231","Kamil Miazek","GK","Leeds",-0.5,0,0,0,0,0,208,3,0,0,0,0,"2020-09-12T16:30:00Z",0,11,0,0,0,0,1,0,137480,3,4,0,0,0,0,0,40,"False",0,1
"232","Karl Darlow","GK","Newcastle",2.5,0,0,26,1,0,325,6,0,0,2.7,27,"2020-09-12T19:00:00Z",90,19,0,0,0,0,1,3,13715,2,0,0,7,0,0,0,50,"False",0,1
"233","Kasper Schmeichel","GK","Leicester",4.3,0,0,21,1,0,217,5,0,0,1.2,12.2,"2020-09-13T13:00:00Z",90,18,0,0,0,0,1,1,828679,3,0,0,6,0,0,0,55,"False",0,1
"234","Kelechi Iheanacho","FWD","Leicester",2.8,0,0,0,0,0,233,5,0,0,0,0,"2020-09-13T13:00:00Z",0,18,0,0,0,0,1,0,41594,3,0,0,0,0,0,0,60,"False",0,1
"235","Kelland Watts","DEF","Newcastle",0,0,0,0,0,0,342,6,0,0,0,0,"2020-09-12T19:00:00Z",0,19,0,0,0,0,1,0,21423,2,0,0,0,0,0,0,40,"False",0,1
"236","Kenneth Zohore","FWD","West Brom",0,0,0,0,0,0,416,5,0,0,0,0,"2020-09-13T13:00:00Z",0,9,0,0,0,0,1,0,7467,3,0,0,0,0,0,0,50,"True",0,1
"237","Kenny Tete","DEF","Fulham",0.6,0,0,0,0,0,517,2,0,0,0,0,"2020-09-12T11:30:00Z",0,1,0,0,0,0,1,0,7610,3,0,0,0,0,0,0,45,"True",0,1
"238","Kepa Arrizabalaga","GK","Chelsea",3.5,0,0,12,0,0,112,7,1,0,1,10.4,"2020-09-14T19:15:00Z",90,3,0,0,0,0,1,2,132136,3,1,0,2,0,0,0,50,"False",0,1
"239","Kevin McDonald","MID","Fulham",0.4,0,0,0,0,0,172,2,0,0,0,0,"2020-09-12T11:30:00Z",0,1,0,0,0,0,1,0,5028,3,0,0,0,0,0,0,50,"True",0,1
"240","Kieran Gibbs","DEF","West Brom",0.6,0,0,12,0,1.7,407,5,3,0,0.8,6.4,"2020-09-13T13:00:00Z",90,9,0,0,0,0,1,0,48768,3,0,0,1,0,0,0,45,"True",0,1
"243","Kurt Zouma","DEF","Chelsea",3.1,0,0,25,0,0.2,110,7,1,1,6.9,51.8,"2020-09-14T19:15:00Z",90,3,0,0,0,0,1,0,53224,3,1,17,8,0,0,0,50,"False",0,1
"244","Kyle Bartley","DEF","West Brom",0.6,0,0,11,0,0.3,412,5,3,0,1.4,13.8,"2020-09-13T13:00:00Z",90,9,0,0,0,0,1,0,9197,3,0,0,1,0,0,0,45,"True",0,1
"245","Kyle Edwards","MID","West Brom",0.4,0,0,3,0,0.5,421,5,2,0,2.5,4.6,"2020-09-13T13:00:00Z",22,9,0,0,0,0,1,0,2162,3,0,20,1,0,0,0,50,"True",0,1
"247","Leander Dendoncker","MID","Wolves",1.4,0,0,11,1,15.4,464,8,0,0,3.6,16.4,"2020-09-14T17:00:00Z",90,15,0,0,0,0,1,0,145802,2,0,4,3,0,0,0,50,"False",0,1
"248","Leandro Trossard","MID","Brighton",1.1,0,1,28,0,27.6,69,7,3,1,7.9,40.8,"2020-09-14T19:15:00Z",90,5,0,0,0,0,1,0,24123,3,1,11,8,0,0,0,60,"True",0,1
"249","Leif Davis","DEF","Leeds",-0.5,0,0,0,0,0,214,3,0,0,0,0,"2020-09-12T16:30:00Z",0,11,0,0,0,0,1,0,87393,3,4,0,0,0,0,0,40,"False",0,1
"250","Leonardo Campana","FWD","Wolves",1.3,0,0,0,0,0,476,8,0,0,0,0,"2020-09-14T17:00:00Z",0,15,0,0,0,0,1,0,17621,2,0,0,0,0,0,0,50,"False",0,1
"251","Lewis Dunk","DEF","Brighton",1.1,0,0,16,0,1.2,62,7,3,0,2.9,20.4,"2020-09-14T19:15:00Z",90,5,0,0,0,0,1,0,531265,3,1,7,1,0,0,0,50,"True",0,1
"252","Liam Cooper","DEF","Leeds",0.1,0,0,0,0,0,195,3,0,0,0,0,"2020-09-12T16:30:00Z",0,11,0,0,0,0,1,0,51620,3,4,0,0,0,0,0,45,"False",0,1
"253","Lucas Digne","DEF","Everton",2.4,1,3,38,1,19.9,155,4,0,0,6.1,40.8,"2020-09-13T15:30:00Z",90,17,0,0,0,0,1,0,397204,1,0,0,12,0,0,0,60,"False",0,1
"254","Lucas Rodrigues Moura da Silva","MID","Spurs",2.9,0,0,-1,0,5.8,392,4,1,0,4.4,2.8,"2020-09-13T15:30:00Z",90,7,0,0,0,0,1,0,149187,1,0,35,2,0,0,0,70,"True",0,1
"256","Lukasz Fabianski","GK","West Ham",2.5,0,0,9,0,0,431,6,2,0,0.5,5,"2020-09-12T19:00:00Z",90,14,0,0,0,0,1,0,102540,2,0,0,1,0,0,0,50,"True",0,1
"257","Luka Milivojevic","MID","Crystal Palace",2.1,0,0,6,0,28.3,138,1,0,0,3.4,6,"2020-09-12T14:00:00Z",16,16,0,0,0,0,1,0,57448,0,1,0,1,0,0,0,60,"True",0,1
"258","Luke Ayling","DEF","Leeds",0.1,0,0,15,0,4.3,197,3,4,0,4,35.6,"2020-09-12T16:30:00Z",90,11,0,0,0,0,1,0,237865,3,4,0,0,0,0,0,45,"False",0,1
"260","Luke Thomas","DEF","Leicester",2.6,0,0,0,0,0,240,5,0,0,0,0,"2020-09-13T13:00:00Z",0,18,0,0,0,0,1,0,27278,3,0,0,0,0,0,0,45,"False",0,1
"262","Léo Bonatini","FWD","Wolves",1.3,0,0,0,0,0,463,8,0,0,0,0,"2020-09-14T17:00:00Z",0,15,0,0,0,0,1,0,18422,2,0,0,0,0,0,0,50,"False",0,1
"263","Mamadou Sakho","DEF","Crystal Palace",0,0,0,0,0,0,127,1,0,0,0,0,"2020-09-12T14:00:00Z",0,16,0,0,0,0,1,0,1486,0,1,0,0,0,0,0,45,"True",0,1
"264","Manuel Lanzini","MID","West Ham",1.7,0,0,0,0,0,439,6,0,0,0,0,"2020-09-12T19:00:00Z",0,14,0,0,0,0,1,0,2974,2,0,0,0,0,0,0,65,"True",0,1
"265","Marcos Alonso","DEF","Chelsea",3.9,0,0,14,0,3.7,104,7,1,0,2.4,17.8,"2020-09-14T19:15:00Z",90,3,0,0,0,0,1,0,205442,3,1,2,2,0,0,0,60,"False",0,1
"266","Marcus Bettinelli","GK","Fulham",0,0,0,0,0,0,183,2,0,0,0,0,"2020-09-12T11:30:00Z",0,1,0,0,0,0,1,0,6306,3,0,0,0,0,0,0,45,"True",0,1
"267","Marc Albrighton","MID","Leicester",2.8,0,0,3,0,0.8,221,5,0,0,0.1,0.4,"2020-09-13T13:00:00Z",23,18,0,0,0,0,1,0,12864,3,0,0,1,0,0,0,55,"False",0,1
"268","Marek Rodák","GK","Fulham",0.8,0,0,11,0,0,186,2,3,0,1.8,18.2,"2020-09-12T11:30:00Z",90,1,0,0,0,0,1,2,27465,3,0,0,1,0,0,0,45,"True",0,1
"269","Mario Lemina","MID","Fulham",0,0,0,0,0,0,493,2,0,0,0,0,"2020-09-12T11:30:00Z",0,1,0,0,0,0,1,0,76220,3,0,0,0,0,0,0,45,"True",0,1
"270","Mark Gillespie","GK","Newcastle",1.8,0,0,0,0,0,488,6,0,0,0,0,"2020-09-12T19:00:00Z",0,19,0,0,0,0,1,0,5313,2,0,0,0,0,0,0,45,"False",0,1
"271","Mark Noble","MID","West Ham",1.4,0,0,8,0,12.2,427,6,1,0,1.7,4.4,"2020-09-12T19:00:00Z",66,14,0,0,0,0,1,0,143896,2,0,0,2,0,0,0,50,"True",0,1
"272","Martin Dubravka","GK","Newcastle",0,0,0,0,0,0,326,6,0,0,0,0,"2020-09-12T19:00:00Z",0,19,0,0,0,0,1,0,27245,2,0,0,0,0,0,0,50,"False",0,1
"273","Martin Kelly","DEF","Crystal Palace",1.6,0,0,0,0,0,135,1,0,0,0,0,"2020-09-12T14:00:00Z",0,16,0,0,0,0,1,0,79848,0,1,0,0,0,0,0,45,"True",0,1
"274","Martín Montoya","DEF","Brighton",0,0,0,0,0,0,63,7,0,0,0,0,"2020-09-14T19:15:00Z",0,5,0,0,0,0,1,0,1315,3,1,0,0,0,0,0,45,"True",0,1
"275","Mason Holgate","DEF","Everton",0.4,0,0,0,0,0,165,4,0,0,0,0,"2020-09-13T15:30:00Z",0,17,0,0,0,0,1,0,8203,1,0,0,0,0,0,0,50,"False",0,1
"276","Mason Mount","MID","Chelsea",3.4,0,0,9,0,28.6,120,7,1,0,5.1,13.6,"2020-09-14T19:15:00Z",90,3,0,0,0,0,1,0,518922,3,1,9,2,0,0,0,70,"False",0,1
"277","Mateo Kovacic","MID","Chelsea",0,0,0,0,0,0,107,7,0,0,0,0,"2020-09-14T19:15:00Z",0,3,0,0,0,0,1,0,7235,3,1,0,0,0,0,0,55,"False",0,1
"278","Mateusz Klich","MID","Leeds",0.3,0,2,33,0,4.8,198,3,3,1,8.3,54.8,"2020-09-12T16:30:00Z",80,11,0,0,0,0,1,0,34553,3,4,23,9,0,0,0,55,"False",0,1
"279","Matheus Pereira","MID","West Brom",1.1,0,0,9,0,14.7,481,5,3,0,4.9,8.6,"2020-09-13T13:00:00Z",90,9,0,0,0,0,1,0,182852,3,0,26,2,0,0,0,60,"True",0,1
"280","Mathew Ryan","GK","Brighton",0.8,0,0,12,0,0,70,7,3,0,1.2,11.6,"2020-09-14T19:15:00Z",90,5,0,0,0,0,1,2,1121565,3,1,0,1,0,0,0,45,"True",0,1
"281","Matija Sarkic","GK","Wolves",1.8,0,0,0,0,0,472,8,0,0,0,0,"2020-09-14T17:00:00Z",0,15,0,0,0,0,1,0,9380,2,0,0,0,0,0,0,45,"False",0,1
"283","Matthew Clarke","DEF","Brighton",0,0,0,0,0,0,73,7,0,0,0,0,"2020-09-14T19:15:00Z",0,5,0,0,0,0,1,0,622,3,1,0,0,0,0,0,45,"True",0,1
"284","Matthew Longstaff","MID","Newcastle",0,0,0,0,0,0,487,6,0,0,0,0,"2020-09-12T19:00:00Z",0,19,0,0,0,0,1,0,3122,2,0,0,0,0,0,0,50,"False",0,1
"285","Matty James","MID","Leicester",2,0,0,0,0,0,222,5,0,0,0,0,"2020-09-13T13:00:00Z",0,18,0,0,0,0,1,0,28097,3,0,0,0,0,0,0,45,"False",0,1
"286","Matt Doherty","DEF","Spurs",3.4,0,0,6,0,3.5,457,4,1,0,5.9,20,"2020-09-13T15:30:00Z",75,7,0,0,0,0,1,0,1485702,1,0,35,2,0,0,0,60,"True",0,1
"288","Matt Phillips","MID","West Brom",0.8,0,0,0,0,0,411,5,0,0,0,0,"2020-09-13T13:00:00Z",0,9,0,0,0,0,1,0,8154,3,0,0,0,0,0,0,55,"True",0,1
"289","Matt Ritchie","MID","Newcastle",0.7,0,0,0,0,0,322,6,0,0,0,0,"2020-09-12T19:00:00Z",0,19,0,0,0,0,1,0,7154,2,0,0,0,0,0,0,50,"False",0,1
"290","Maxime Le Marchand","DEF","Fulham",0.6,0,0,0,0,0,173,2,0,0,0,0,"2020-09-12T11:30:00Z",0,1,0,0,0,0,1,0,11972,3,0,0,0,0,0,0,45,"True",0,1
"291","Max Kilman","DEF","Wolves",1,0,0,0,0,0,470,8,0,0,0,0,"2020-09-14T17:00:00Z",0,15,0,0,0,0,1,0,108444,2,0,0,0,0,0,0,40,"False",0,1
"293","Max Meyer","MID","Crystal Palace",1.4,0,0,0,0,0,143,1,0,0,0,0,"2020-09-12T14:00:00Z",0,16,0,0,0,0,1,0,3437,0,1,0,0,0,0,0,50,"True",0,1
"295","Michael Hector","DEF","Fulham",0.6,0,0,12,0,0.6,178,2,3,0,1.7,16.8,"2020-09-12T11:30:00Z",90,1,0,0,0,0,1,0,19305,3,0,0,0,0,0,0,45,"True",1,1
"296","Michael Keane","DEF","Everton",1.6,0,0,29,1,0.1,156,4,0,0,2.6,25.8,"2020-09-13T15:30:00Z",90,17,0,0,0,0,1,0,101537,1,0,0,6,0,0,0,50,"False",0,1
"298","Michail Antonio","FWD","West Ham",2.1,0,0,0,0,11.8,437,6,2,0,8,5.4,"2020-09-12T19:00:00Z",90,14,0,0,0,0,1,0,642088,2,0,63,2,0,0,0,65,"True",0,1
"299","Michy Batshuayi","FWD","Crystal Palace",1.8,0,0,0,0,0,108,1,0,0,0,0,"2020-09-12T14:00:00Z",0,16,0,0,0,0,1,0,121096,0,1,0,0,0,0,0,60,"True",0,1
"300","Miguel Almirón","MID","Newcastle",2.1,1,0,13,0,11.4,339,6,0,0,4.9,17.4,"2020-09-12T19:00:00Z",5,19,0,0,0,0,1,0,62869,2,0,20,4,0,0,0,60,"False",0,1
"304","Moise Kean","FWD","Everton",1.3,0,0,2,0,0,169,4,0,0,0.4,0,"2020-09-13T15:30:00Z",1,17,0,0,0,0,1,0,28479,1,0,4,1,0,0,0,60,"False",0,1
"305","Morgan Gibbs-White","MID","Wolves",0,0,0,0,0,0,473,8,0,0,0,0,"2020-09-14T17:00:00Z",0,15,0,0,0,0,1,0,522,2,0,0,0,0,0,0,50,"False",0,1
"307","Moussa Sissoko","MID","Spurs",1.9,0,0,4,0,4.3,385,4,1,0,0.7,2.4,"2020-09-13T15:30:00Z",45,7,0,0,0,0,1,0,33970,1,0,0,1,0,0,0,50,"True",0,1
"308","N'Golo Kanté","MID","Chelsea",2.4,0,0,19,0,2.8,113,7,1,0,2.4,17.2,"2020-09-14T19:15:00Z",90,3,0,0,0,0,1,0,234920,3,1,4,2,0,0,0,50,"False",0,1
"310","Nampalys Mendy","MID","Leicester",2,0,0,11,1,3.5,518,5,0,0,1.3,9.8,"2020-09-13T13:00:00Z",90,18,0,0,0,0,1,0,17814,3,0,0,3,0,0,0,45,"False",0,1
"311","Nathan Ferguson","DEF","Crystal Palace",0,0,0,0,0,0,145,1,0,0,0,0,"2020-09-12T14:00:00Z",0,16,0,0,0,0,1,0,113206,0,1,0,0,0,0,0,40,"True",0,1
"314","Neal Maupay","FWD","Brighton",1.1,0,0,1,0,1,68,7,3,0,0.7,0,"2020-09-14T19:15:00Z",90,5,0,0,0,0,1,0,102974,3,1,8,2,0,0,0,65,"True",0,1
"316","Neeskens Kebano","MID","Fulham",0.4,0,0,7,0,2.7,180,2,3,0,2.2,1,"2020-09-12T11:30:00Z",62,1,0,0,0,0,1,0,9467,3,0,18,2,0,0,0,50,"True",0,1
"319","Oliver Casey","DEF","Leeds",-0.5,0,0,0,0,0,215,3,0,0,0,0,"2020-09-12T16:30:00Z",0,11,0,0,0,0,1,0,52110,3,4,0,0,0,0,0,40,"False",0,1
"322","Oliver Skipp","MID","Spurs",0,0,0,0,0,0,404,4,0,0,0,0,"2020-09-13T15:30:00Z",0,7,0,0,0,0,1,0,2265,1,0,0,0,0,0,0,45,"True",0,1
"323","Olivier Giroud","FWD","Chelsea",3.3,0,0,0,0,0,103,7,0,0,0,0,"2020-09-14T19:15:00Z",0,3,0,0,0,0,1,0,75648,3,1,0,0,0,0,0,70,"False",0,1
"324","Oluwasemilogo Adesewo Ibidapo Ajayi","DEF","West Brom",1.1,0,0,2,0,0.5,419,5,3,0,0.1,0.2,"2020-09-13T13:00:00Z",90,9,0,0,0,0,1,0,21428,3,0,0,0,0,0,0,50,"True",1,1
"326","Oskar Buur","DEF","Wolves",1,0,0,2,0,0.5,467,8,0,0,0.1,0.6,"2020-09-14T17:00:00Z",22,15,0,0,0,0,1,0,106766,2,0,0,1,0,0,0,40,"False",0,1
"327","Pablo Fornals","MID","West Ham",2.2,0,0,8,0,1.9,450,6,1,0,2.5,4.6,"2020-09-12T19:00:00Z",66,14,0,0,0,0,1,0,6389,2,0,18,2,0,0,0,65,"True",0,1
"328","Pablo Hernández Domínguez","MID","Leeds",0.6,0,0,8,0,2.9,193,3,3,0,1.3,7.6,"2020-09-12T16:30:00Z",61,11,0,0,0,0,1,0,111474,3,4,2,2,0,0,0,60,"False",0,1
"330","Pascal Groß","MID","Brighton",1.1,0,0,4,0,0.3,57,7,0,0,0.3,2.6,"2020-09-14T19:15:00Z",11,5,0,0,0,0,1,0,10256,3,1,0,1,0,0,0,60,"True",0,1
"331","Pascal Struijk","DEF","Leeds",-0.5,0,0,19,0,0.1,211,3,4,0,4.1,41,"2020-09-12T16:30:00Z",90,11,0,0,0,0,1,0,97197,3,4,0,0,0,0,0,40,"False",0,1
"332","Patrick Bamford","FWD","Leeds",0.1,0,1,28,0,0.5,202,3,3,1,6.8,40,"2020-09-12T16:30:00Z",61,11,0,0,0,0,1,0,226666,3,4,27,7,0,0,0,55,"False",0,1
"333","Patrick van Aanholt","DEF","Crystal Palace",0,0,0,0,0,0,139,1,0,0,0,0,"2020-09-12T14:00:00Z",0,16,0,0,0,0,1,0,5818,0,1,0,0,0,0,0,55,"True",0,1
"334","Paulo Gazzaniga","GK","Spurs",2.3,0,0,0,0,0,393,4,0,0,0,0,"2020-09-13T15:30:00Z",0,7,0,0,0,0,1,0,22611,1,0,0,0,0,0,0,45,"True",0,1
"335","Paul Dummett","DEF","Newcastle",0.4,0,0,0,0,0,331,6,0,0,0,0,"2020-09-12T19:00:00Z",0,19,0,0,0,0,1,0,2038,2,0,0,0,0,0,0,45,"False",0,1
