"","name","position","team","xP","assists","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","GW"
"183","Issa Diop","DEF","West Ham",2.7,0,0,0,0,0,424,9,0,0,0,0,"2021-08-15T13:00:00Z",0,14,0,0,0,0,1,0,30917,4,2,0,0,0,0,0,45,"False",0,1
"184","Michy Batshuayi","FWD","Chelsea",2.1,0,0,0,0,0,126,3,0,0,0,0,"2021-08-14T14:00:00Z",0,7,0,0,0,0,1,0,14838,0,3,0,0,0,0,0,55,"True",0,1
"185","Rúben Diogo da Silva Neves","MID","Wolves",1.4,0,0,14,0,31.2,436,5,1,0,4.5,12.8,"2021-08-14T14:00:00Z",90,9,0,0,0,0,1,0,107318,0,1,1,2,0,0,0,55,"False",0,1
"186","Mateo Kovacic","MID","Chelsea",1.9,1,0,24,1,28.5,125,3,0,0,5.7,24.6,"2021-08-14T14:00:00Z",90,7,0,0,0,0,1,0,17075,0,3,4,6,0,0,0,50,"True",0,1
"187","Conor Gallagher","MID","Crystal Palace",0,0,0,0,0,0,144,3,0,0,0,0,"2021-08-14T14:00:00Z",0,6,0,0,0,0,1,0,2134,0,3,0,0,0,0,0,55,"False",0,1
"189","Crysencio Summerville","MID","Leeds",0.5,0,0,0,0,0,551,6,0,0,0,0,"2021-08-14T11:30:00Z",0,13,0,0,0,0,1,0,0,1,5,0,0,0,0,0,45,"False",0,1
"191","Harry Winks","MID","Spurs",0.5,0,0,0,0,0,366,10,0,0,0,0,"2021-08-15T15:30:00Z",0,12,0,0,0,0,1,0,74300,0,1,0,0,0,0,0,45,"True",0,1
"192","Davy Pröpper","MID","Brighton",0,0,0,0,0,0,57,2,0,0,0,0,"2021-08-14T14:00:00Z",0,5,0,0,0,0,1,0,107,2,1,0,0,0,0,0,45,"False",0,1
"193","Frederik Alves","DEF","West Ham",2,0,0,0,0,0,521,9,0,0,0,0,"2021-08-15T13:00:00Z",0,14,0,0,0,0,1,0,34822,4,2,0,0,0,0,0,40,"False",0,1
"194","Rodrigo Moreno","FWD","Leeds",1.6,0,0,7,0,1.3,187,6,1,0,0.5,3.6,"2021-08-14T11:30:00Z",45,13,0,0,0,0,1,0,112933,1,5,0,1,0,0,0,65,"False",0,1
"195","Cristian Romero","DEF","Spurs",1.3,0,0,3,0,0.2,494,10,0,0,0,0.2,"2021-08-15T15:30:00Z",1,12,0,0,0,0,1,0,22135,0,1,0,1,0,0,0,50,"True",0,1
"196","Callum Wilson","FWD","Newcastle",1.4,0,0,26,0,1.1,296,9,4,1,10.4,33,"2021-08-15T13:00:00Z",84,19,0,0,0,0,1,0,484010,4,2,70,6,0,0,0,75,"True",0,1
"198","Dan Gosling","MID","Watford",0.9,0,0,3,0,0.3,378,8,2,0,0.3,2.6,"2021-08-14T14:00:00Z",21,2,0,0,0,0,1,0,4874,2,3,0,1,0,0,0,50,"True",0,1
"200","Ben Wilmot","DEF","Watford",0,0,0,0,0,0,401,8,0,0,0,0,"2021-08-14T14:00:00Z",0,2,0,0,0,0,1,0,64,2,3,0,0,0,0,0,45,"True",0,1
"201","Saïd Benrahma","MID","West Ham",3.1,1,2,39,0,15,419,9,2,1,12.8,52.6,"2021-08-15T13:00:00Z",87,14,0,0,0,0,1,0,420297,4,2,60,12,0,0,0,60,"False",0,1
"202","Max Aarons","DEF","Norwich",0.7,0,0,15,0,12.4,326,7,3,0,4.3,29.4,"2021-08-14T16:30:00Z",90,11,0,0,0,0,1,0,156882,3,0,1,1,0,0,0,45,"True",0,1
"203","Demarai Gray","MID","Everton",1.9,0,0,10,0,16.8,484,4,1,0,3,10.8,"2021-08-14T14:00:00Z",82,16,0,0,0,0,1,0,27308,1,3,2,2,0,0,0,55,"True",0,1
"204","Antonio Rüdiger","DEF","Chelsea",3.1,0,0,22,1,3.4,127,3,0,0,1.8,14.6,"2021-08-14T14:00:00Z",90,7,0,0,0,0,1,0,446404,0,3,0,6,0,0,0,55,"True",0,1
"205","Philip Zinckernagel","MID","Watford",0,0,0,0,0,0,392,8,0,0,0,0,"2021-08-14T14:00:00Z",0,2,0,0,0,0,1,0,744,2,3,0,0,0,0,0,55,"True",0,1
"207","Jamaal Lascelles","DEF","Newcastle",0.7,0,0,0,0,0,299,9,0,0,0,0,"2021-08-15T13:00:00Z",0,19,0,0,0,0,1,0,27048,4,2,0,0,0,0,0,45,"True",0,1
"208","Darren Randolph","GK","West Ham",2.8,0,0,0,0,0,407,9,0,0,0,0,"2021-08-15T13:00:00Z",0,14,0,0,0,0,1,0,11617,4,2,0,0,0,0,0,45,"False",0,1
"210","Malang Sarr","DEF","Chelsea",2.7,0,0,0,0,0,501,3,0,0,0,0,"2021-08-14T14:00:00Z",0,7,0,0,0,0,1,0,3636,0,3,0,0,0,0,0,50,"True",0,1
"211","Douglas Luiz Soares de Paulo","MID","Aston Villa",0,0,0,0,0,0,50,8,0,0,0,0,"2021-08-14T14:00:00Z",0,18,0,0,0,0,1,0,72328,2,3,0,0,0,0,0,45,"False",0,1
"213","Przemyslaw Placheta","MID","Norwich",0,0,0,0,0,0,328,7,0,0,0,0,"2021-08-14T16:30:00Z",0,11,0,0,0,0,1,0,1551,3,0,0,0,0,0,0,50,"True",0,1
"214","Patson Daka","FWD","Leicester",2.9,0,0,0,0,0,455,5,0,0,0,0,"2021-08-14T14:00:00Z",0,20,0,0,0,0,1,0,105111,0,1,0,0,0,0,0,75,"True",0,1
"216","Ismaila Sarr","MID","Watford",1.6,0,2,30,0,46.1,399,8,2,1,13.9,48.4,"2021-08-14T14:00:00Z",90,2,0,0,0,0,1,0,192715,2,3,44,9,0,0,0,60,"True",0,1
"217","Owen Otasowie","MID","Wolves",0.5,0,0,0,0,0,442,5,0,0,0,0,"2021-08-14T14:00:00Z",0,9,0,0,0,0,1,0,20548,0,1,0,0,0,0,0,45,"False",0,1
"218","Reece Hannam","DEF","Crystal Palace",0.5,0,0,0,0,0,540,3,0,0,0,0,"2021-08-14T14:00:00Z",0,6,0,0,0,0,1,0,0,0,3,0,0,0,0,0,40,"False",0,1
"219","Martin Dubravka","GK","Newcastle",0,0,0,0,0,0,295,9,0,0,0,0,"2021-08-15T13:00:00Z",0,19,0,0,0,0,1,0,12762,4,2,0,0,0,0,0,45,"True",0,1
"220","Nathaniel Clyne","DEF","Crystal Palace",1.2,0,0,0,0,0,493,3,0,0,0,0,"2021-08-14T14:00:00Z",0,6,0,0,0,0,1,0,7285,0,3,0,0,0,0,0,45,"False",0,1
"221","Lukasz Fabianski","GK","West Ham",3.6,0,0,10,0,0,408,9,2,0,1.3,13.2,"2021-08-15T13:00:00Z",90,14,0,0,0,0,1,1,145096,4,2,0,1,0,0,0,50,"False",0,1
"222","Gylfi Sigurdsson","MID","Everton",2.4,0,0,0,0,0,164,4,0,0,0,0,"2021-08-14T14:00:00Z",0,16,0,0,0,0,1,0,144120,1,3,0,0,0,0,0,70,"True",0,1
"223","Yerry Mina","DEF","Everton",2.2,0,0,3,0,0,175,4,0,0,0.2,2,"2021-08-14T14:00:00Z",7,16,0,0,0,0,1,0,41893,1,3,0,1,0,0,0,50,"True",0,1
"224","Nathan Collins","DEF","Burnley",1.2,0,0,0,0,0,451,2,0,0,0,0,"2021-08-14T14:00:00Z",0,4,0,0,0,0,1,0,7002,2,1,0,0,0,0,0,45,"True",0,1
"227","James Justin","DEF","Leicester",0,0,0,0,0,0,218,5,0,0,0,0,"2021-08-14T14:00:00Z",0,20,0,0,0,0,1,0,2893,0,1,0,0,0,0,0,50,"True",0,1
"228","Conor Coventry","MID","West Ham",2,0,0,0,0,0,522,9,0,0,0,0,"2021-08-15T13:00:00Z",0,14,0,0,0,0,1,0,6773,4,2,0,0,0,0,0,45,"False",0,1
"229","Grant Hanley","DEF","Norwich",0.7,0,0,20,0,10.1,319,7,3,0,7,25.6,"2021-08-14T16:30:00Z",90,11,0,0,0,0,1,0,12650,3,0,34,1,0,0,0,45,"True",0,1
"230","Emiliano Martínez","GK","Aston Villa",3.8,0,0,18,0,0,30,8,3,0,2.8,28.2,"2021-08-14T14:00:00Z",90,18,0,0,0,0,1,4,2386407,2,3,0,2,0,0,0,55,"False",0,1
"232","Emil Krafth","DEF","Newcastle",0.7,0,0,10,0,1.3,303,9,4,0,1.5,9.4,"2021-08-15T13:00:00Z",84,19,0,0,0,0,1,0,4670,4,2,4,0,0,0,0,45,"True",0,1
"233","Christian Pulisic","MID","Chelsea",3.2,0,0,21,1,3.4,137,3,0,1,8.2,36.8,"2021-08-14T14:00:00Z",81,7,0,0,0,0,1,0,94495,0,3,42,8,0,0,0,80,"True",0,1
"234","Jarosław Jach","DEF","Crystal Palace",1.2,0,0,0,0,0,158,3,0,0,0,0,"2021-08-14T14:00:00Z",0,6,0,0,0,0,1,0,3499,0,3,0,0,0,0,0,45,"False",0,1
"235","Tom Cleverley","MID","Watford",0.9,1,0,17,0,12,381,8,1,0,3.7,22.8,"2021-08-14T14:00:00Z",78,2,0,0,0,0,1,0,6655,2,3,2,5,0,0,0,50,"True",0,1
"236","Çaglar Söyüncü","DEF","Leicester",2.7,0,0,23,1,0.3,217,5,0,0,2.4,23.8,"2021-08-14T14:00:00Z",90,20,0,0,0,0,1,0,184568,0,1,0,6,0,0,0,50,"True",0,1
"237","John Stones","DEF","Man City",3.1,0,0,0,0,0,252,10,0,0,0,0,"2021-08-15T15:30:00Z",0,17,0,0,0,0,1,0,778503,0,1,0,0,0,0,0,55,"False",0,1
"238","Pedro Lomba Neto","MID","Wolves",0,0,0,0,0,0,441,5,0,0,0,0,"2021-08-14T14:00:00Z",0,9,0,0,0,0,1,0,2873,0,1,0,0,0,0,0,65,"False",0,1
"239","Danny Ings","FWD","Aston Villa",3,0,1,29,0,0.9,337,8,3,1,6,34.2,"2021-08-14T14:00:00Z",90,18,0,0,0,0,1,0,2574177,2,3,25,7,0,0,0,80,"False",0,1
"240","Gabriel Fernando de Jesus","FWD","Man City",3.2,0,0,4,0,13.6,263,10,0,0,1.6,2.4,"2021-08-15T15:30:00Z",20,17,0,0,0,0,1,0,208816,0,1,0,1,0,0,0,85,"False",0,1
"243","Taylor Richards","MID","Brighton",1.5,0,0,0,0,0,537,2,0,0,0,0,"2021-08-14T14:00:00Z",0,5,0,0,0,0,1,0,0,2,1,0,0,0,0,0,45,"False",0,1
"244","Florin Andone","FWD","Brighton",1.8,0,0,0,0,0,500,2,0,0,0,0,"2021-08-14T14:00:00Z",0,5,0,0,0,0,1,0,12723,2,1,0,0,0,0,0,50,"False",0,1
"245","Dominic Calvert-Lewin","FWD","Everton",2.5,0,1,26,0,2.3,177,4,1,1,12,34.2,"2021-08-14T14:00:00Z",90,16,0,0,0,0,1,0,686033,1,3,83,7,0,0,0,80,"True",0,1
"246","Kalvin Phillips","MID","Leeds",0.9,0,0,0,0,0,191,6,0,0,0,0,"2021-08-14T11:30:00Z",0,13,0,0,0,0,1,0,161941,1,5,0,0,0,0,0,50,"False",0,1
"247","Oliver Skipp","MID","Spurs",0.5,0,0,11,1,0.8,373,10,0,0,1.7,16.2,"2021-08-15T15:30:00Z",90,12,0,0,0,0,1,0,17425,0,1,0,3,0,0,0,45,"True",0,1
"248","Ollie Watkins","FWD","Aston Villa",2.2,0,0,0,0,0,40,8,0,0,0,0,"2021-08-14T14:00:00Z",0,18,0,0,0,0,1,0,312088,2,3,0,0,0,0,0,75,"False",0,1
"251","Davinson Sánchez","DEF","Spurs",1.2,0,0,21,1,0.3,367,10,0,0,2.5,18.8,"2021-08-15T15:30:00Z",90,12,0,0,0,0,1,0,37061,0,1,6,5,0,0,0,45,"True",1,1
"252","Mark Gillespie","GK","Newcastle",0,0,0,0,0,0,514,9,0,0,0,0,"2021-08-15T13:00:00Z",0,19,0,0,0,0,1,0,12284,4,2,0,0,0,0,0,40,"True",0,1
"254","Abdoulaye Doucouré","MID","Everton",1.9,0,2,31,0,4.6,173,4,1,1,8.3,41.8,"2021-08-14T14:00:00Z",90,16,0,0,0,0,1,0,19357,1,3,37,8,0,0,0,55,"True",1,1
"255","Tim Krul","GK","Norwich",0.8,0,0,15,0,0,314,7,3,0,3.1,30.8,"2021-08-14T16:30:00Z",90,11,0,0,0,0,1,3,99090,3,0,0,2,0,0,0,45,"True",0,1
"256","Jacob Sørensen","DEF","Norwich",0.7,0,0,0,0,0,327,7,0,0,0,0,"2021-08-14T16:30:00Z",0,11,0,0,0,0,1,0,5315,3,0,0,0,0,0,0,45,"True",0,1
"257","Jamal Lewis","DEF","Newcastle",0.7,0,0,0,0,0,311,9,0,0,0,0,"2021-08-15T13:00:00Z",0,19,0,0,0,0,1,0,11767,4,2,0,0,0,0,0,45,"True",0,1
"258","Rodrigo Hernandez","MID","Man City",2.4,0,0,0,0,0,266,10,0,0,0,0,"2021-08-15T15:30:00Z",0,17,0,0,0,0,1,0,28016,0,1,0,0,0,0,0,55,"False",0,1
"259","Winston Reid","DEF","West Ham",2,0,0,0,0,0,410,9,0,0,0,0,"2021-08-15T13:00:00Z",0,14,0,0,0,0,1,0,125953,4,2,0,0,0,0,0,40,"False",0,1
"260","Axel Tuanzebe","DEF","Aston Villa",2.2,0,0,0,0,0,283,8,0,0,0,0,"2021-08-14T14:00:00Z",0,18,0,0,0,0,1,0,52507,2,3,0,0,0,0,0,45,"False",0,1
"261","Hakim Ziyech","MID","Chelsea",0,0,0,0,0,0,131,3,0,0,0,0,"2021-08-14T14:00:00Z",0,7,0,0,0,0,1,0,37887,0,3,0,0,0,0,0,75,"True",0,1
"262","Patrick Bamford","FWD","Leeds",2,0,0,0,0,10.8,189,6,5,0,1.8,0,"2021-08-14T11:30:00Z",76,13,0,0,0,0,1,0,1258401,1,5,8,2,0,0,0,80,"False",0,1
"264","Marc Albrighton","MID","Leicester",2.4,0,0,0,0,0,202,5,0,0,0,0,"2021-08-14T14:00:00Z",0,20,0,0,0,0,1,0,14368,0,1,0,0,0,0,0,55,"True",0,1
"265","Kevin Long","DEF","Burnley",0,0,0,0,0,0,103,2,0,0,0,0,"2021-08-14T14:00:00Z",0,4,0,0,0,0,1,0,12414,2,1,0,0,0,0,0,40,"True",0,1
"266","Jamie Vardy","FWD","Leicester",3.9,0,0,23,1,24.7,205,5,0,1,12.1,37.2,"2021-08-14T14:00:00Z",90,20,0,0,0,0,1,0,1032316,0,1,59,5,0,0,0,105,"True",1,1
"268","Emiliano Buendía Stati","MID","Aston Villa",2.8,0,0,6,0,5.3,43,8,3,0,2,4.2,"2021-08-14T14:00:00Z",71,18,0,0,0,0,1,0,386824,2,3,10,2,0,0,0,65,"False",0,1
"269","Miguel Almirón","MID","Newcastle",0.9,0,0,12,0,13.8,308,9,4,0,4.2,10,"2021-08-15T13:00:00Z",90,19,0,0,0,0,1,0,34866,4,2,18,2,0,0,0,55,"True",0,1
"270","Pablo Fornals","MID","West Ham",3.1,1,0,24,0,48.9,423,9,2,0,11.1,37.6,"2021-08-15T13:00:00Z",90,14,0,0,0,0,1,0,27855,4,2,24,5,0,0,0,60,"False",0,1
"271","Moisés Caicedo","MID","Brighton",1.5,0,0,0,0,0,538,2,0,0,0,0,"2021-08-14T14:00:00Z",0,5,0,0,0,0,1,0,0,2,1,0,0,0,0,0,45,"False",0,1
"272","Andros Townsend","MID","Everton",1.9,1,0,21,0,40.5,482,4,1,0,7.1,30.8,"2021-08-14T14:00:00Z",69,16,0,0,0,0,1,0,47331,1,3,0,5,0,0,0,55,"True",0,1
"273","Jonjo Shelvey","MID","Newcastle",0.9,0,0,7,0,14.4,291,9,4,0,1.8,3.6,"2021-08-15T13:00:00Z",69,19,0,0,0,0,1,0,9252,4,2,0,1,0,0,0,55,"True",1,1
"274","Matt Doherty","DEF","Spurs",1.7,0,0,4,0,0.3,360,10,0,0,0.3,3,"2021-08-15T15:30:00Z",7,12,0,0,0,0,1,0,50765,0,1,0,1,0,0,0,50,"True",0,1
"275","Jean-Philippe Gbamin","MID","Everton",1,0,0,0,0,0,504,4,0,0,0,0,"2021-08-14T14:00:00Z",0,16,0,0,0,0,1,0,2036,1,3,0,0,0,0,0,45,"True",0,1
"278","Marcos Alonso","DEF","Chelsea",3.1,0,3,46,1,35.5,122,3,0,1,12.1,56,"2021-08-14T14:00:00Z",85,7,0,0,0,0,1,0,101537,0,3,29,15,0,0,0,55,"True",0,1
"280","Allan Marques Loureiro","MID","Everton",1,0,0,6,0,2,171,4,1,0,2,11.4,"2021-08-14T14:00:00Z",90,16,0,0,0,0,1,0,78248,1,3,7,2,0,0,0,45,"True",0,1
"281","Oleksandr Zinchenko","DEF","Man City",3.1,0,0,3,0,0.6,264,10,0,0,0.3,2.8,"2021-08-15T15:30:00Z",11,17,0,0,0,0,1,0,104388,0,1,0,1,0,0,0,55,"False",0,1
"284","Joshua Sargent","FWD","Norwich",0.6,0,0,5,0,0.3,516,7,0,0,0.7,2.4,"2021-08-14T16:30:00Z",13,11,0,0,0,0,1,0,8779,3,0,4,1,0,0,0,55,"True",0,1
"285","Phil Bardsley","DEF","Burnley",0.5,0,0,0,0,0,99,2,0,0,0,0,"2021-08-14T14:00:00Z",0,4,0,0,0,0,1,0,56223,2,1,0,0,0,0,0,40,"True",0,1
"287","Jed Steer","GK","Aston Villa",1.5,0,0,0,0,0,28,8,0,0,0,0,"2021-08-14T14:00:00Z",0,18,0,0,0,0,1,0,71768,2,3,0,0,0,0,0,40,"False",0,1
"288","Mark Noble","MID","West Ham",2,0,0,0,0,0,406,9,0,0,0,0,"2021-08-15T13:00:00Z",0,14,0,0,0,0,1,0,44904,4,2,0,0,0,0,0,45,"False",0,1
"290","José Malheiro de Sá","GK","Wolves",2.1,0,0,17,0,0,475,5,1,0,2.6,26.2,"2021-08-14T14:00:00Z",90,9,0,0,0,0,1,4,23035,0,1,0,3,0,0,0,50,"False",0,1
"292","Matthew Cash","DEF","Aston Villa",2.7,0,0,21,0,13.7,44,8,3,0,3,14.8,"2021-08-14T14:00:00Z",90,18,0,0,0,0,1,0,126813,2,3,1,1,0,0,0,50,"False",0,1
"293","Allan Saint-Maximin","FWD","Newcastle",1.1,1,1,34,0,48.3,307,9,4,0,9.8,39.6,"2021-08-15T13:00:00Z",90,19,0,0,0,0,1,0,293340,4,2,10,6,0,0,0,65,"True",0,1
"294","Jarrad Branthwaite","DEF","Everton",1,0,0,0,0,0,544,4,0,0,0,0,"2021-08-14T14:00:00Z",0,16,0,0,0,0,1,0,0,1,3,0,0,0,0,0,40,"True",0,1
"295","Joel Ward","DEF","Crystal Palace",1.2,0,0,15,0,1.3,474,3,3,0,2.5,23.8,"2021-08-14T14:00:00Z",90,6,0,0,0,0,1,0,15214,0,3,0,1,0,0,0,45,"False",0,1
"296","Milot Rashica","MID","Norwich",0.9,0,0,5,0,29.2,449,7,3,0,3.9,3.4,"2021-08-14T16:30:00Z",76,11,0,0,0,0,1,0,14489,3,0,6,2,0,0,0,55,"True",0,1
"297","Vladimir Coufal","DEF","West Ham",3.2,0,0,18,0,23.9,418,9,2,0,5,20.4,"2021-08-15T13:00:00Z",90,14,0,0,0,0,1,0,932002,4,2,6,1,0,0,0,50,"False",0,1
"298","Fabian Delph","MID","Everton",1,0,0,0,0,0,163,4,0,0,0,0,"2021-08-14T14:00:00Z",0,16,0,0,0,0,1,0,12377,1,3,0,0,0,0,0,45,"True",0,1
"299","Ben Johnson","DEF","West Ham",2,0,0,4,0,0.1,425,9,0,0,0.1,1,"2021-08-15T13:00:00Z",1,14,0,0,0,0,1,0,169647,4,2,0,1,0,0,0,40,"False",0,1
"301","Toby Alderweireld","DEF","Spurs",0,0,0,0,0,0,355,10,0,0,0,0,"2021-08-15T15:30:00Z",0,12,0,0,0,0,1,0,3820,0,1,0,0,0,0,0,50,"True",0,1
"302","Joelinton Cássio Apolinário de Lira","FWD","Newcastle",0.8,0,0,3,0,0.8,310,9,0,0,0.1,0,"2021-08-15T13:00:00Z",5,19,0,0,0,0,1,0,44613,4,2,0,1,0,0,0,60,"True",0,1
"303","Karl Darlow","GK","Newcastle",0.2,0,0,0,0,0,294,9,0,0,0,0,"2021-08-15T13:00:00Z",0,19,0,0,0,0,1,0,53679,4,2,0,0,0,0,0,45,"True",0,1
"304","Kiernan Dewsbury-Hall","MID","Leicester",1.5,0,0,0,0,0,505,5,0,0,0,0,"2021-08-14T14:00:00Z",0,20,0,0,0,0,1,0,2531,0,1,0,0,0,0,0,45,"True",0,1
"305","Christian Benteke","FWD","Crystal Palace",1.6,0,0,1,0,0.3,149,3,1,0,0.1,0,"2021-08-14T14:00:00Z",33,6,0,0,0,0,1,0,96513,0,3,4,1,0,0,0,65,"False",0,1
"306","Riyad Mahrez","MID","Man City",3.5,0,0,9,0,22.1,254,10,1,0,4.7,6.4,"2021-08-15T15:30:00Z",78,17,0,0,0,0,1,0,533583,0,1,18,2,0,0,0,90,"False",0,1
"307","Bamidele Alli","MID","Spurs",1.8,0,0,6,1,2.2,363,10,0,0,1.5,12.4,"2021-08-15T15:30:00Z",90,12,0,0,0,0,1,0,84222,0,1,0,3,0,0,0,65,"True",0,1
"309","Jay Rodriguez","FWD","Burnley",1.1,0,0,10,1,2.5,104,2,0,0,2.6,6.6,"2021-08-14T14:00:00Z",69,4,0,0,0,0,1,0,58733,2,1,17,2,0,0,0,55,"True",0,1
"311","Marco Stiepermann","MID","Norwich",0,0,0,0,0,0,316,7,0,0,0,0,"2021-08-14T16:30:00Z",0,11,0,0,0,0,1,0,77,3,0,0,0,0,0,0,50,"True",0,1
"313","Joe Hart","GK","Spurs",0,0,0,0,0,0,352,10,0,0,0,0,"2021-08-15T15:30:00Z",0,12,0,0,0,0,1,0,3224,0,1,0,0,0,0,0,45,"True",0,1
"314","Ashley Westwood","MID","Burnley",1.4,1,2,27,0,32.4,107,2,2,0,6,27.8,"2021-08-14T14:00:00Z",90,4,0,0,0,0,1,0,46788,2,1,0,7,0,0,0,55,"True",0,1
"315","Charlie Taylor","DEF","Burnley",1.2,0,0,13,0,15.6,113,2,2,0,3.2,14.4,"2021-08-14T14:00:00Z",90,4,0,0,0,0,1,0,41905,2,1,2,1,0,0,0,45,"True",0,1
"317","Mason Holgate","DEF","Everton",1.7,0,0,13,0,0.2,178,4,1,0,2,19.6,"2021-08-14T14:00:00Z",90,16,0,0,0,0,1,0,54382,1,3,0,2,0,0,0,45,"True",0,1
"319","Anthony Gordon","MID","Everton",1,0,0,2,0,0.5,503,4,0,0,0.1,0,"2021-08-14T14:00:00Z",1,16,0,0,0,0,1,0,2025,1,3,0,1,0,0,0,45,"True",0,1
"320","Chris Wood","FWD","Burnley",1.7,0,0,3,0,12,109,2,2,0,4.1,3.8,"2021-08-14T14:00:00Z",90,4,0,0,0,0,1,0,220337,2,1,25,2,0,0,0,70,"True",0,1
"321","Nélson Cabral Semedo","DEF","Wolves",1.7,0,0,0,0,0,437,5,0,0,0,0,"2021-08-14T14:00:00Z",0,9,0,0,0,0,1,0,117436,0,1,0,0,0,0,0,50,"False",0,1
"322","Scott Banks","MID","Crystal Palace",0.5,0,0,0,0,0,543,3,0,0,0,0,"2021-08-14T14:00:00Z",0,6,0,0,0,0,1,0,0,0,3,0,0,0,0,0,45,"False",0,1
"323","Romain Saïss","DEF","Wolves",1.7,0,0,15,0,11.5,431,5,1,0,3.3,17.6,"2021-08-14T14:00:00Z",90,9,0,0,0,0,1,0,40940,0,1,4,2,0,0,0,50,"False",0,1
"324","Ben Gibson","DEF","Norwich",0.7,0,0,15,0,0.6,456,7,3,0,8.4,32.4,"2021-08-14T16:30:00Z",90,11,0,0,0,0,1,0,6190,3,0,51,1,0,0,0,45,"True",0,1
"325","Oghenekaro Peter Etebo","MID","Watford",0.5,0,0,16,0,11.6,467,8,2,0,3,18,"2021-08-14T14:00:00Z",90,2,0,0,0,0,1,0,12764,2,3,0,1,0,0,0,45,"True",1,1
"326","Alphonse Areola","GK","West Ham",3.6,0,0,0,0,0,489,9,0,0,0,0,"2021-08-15T13:00:00Z",0,14,0,0,0,0,1,0,86830,4,2,0,0,0,0,0,50,"False",0,1
"327","Jordan Ayew","FWD","Crystal Palace",1.3,0,0,0,0,11.9,153,3,3,0,4.6,14.8,"2021-08-14T14:00:00Z",90,6,0,0,0,0,1,0,48838,0,3,19,2,0,0,0,60,"False",0,1
"328","Fernando Marçal","DEF","Wolves",1.2,0,0,10,0,24.6,432,5,1,0,4,13.2,"2021-08-14T14:00:00Z",90,9,0,0,0,0,1,0,5788,0,1,2,1,0,0,0,45,"False",1,1
"330","Zack Steffen","GK","Man City",2.3,0,0,0,0,0,260,10,0,0,0,0,"2021-08-15T15:30:00Z",0,17,0,0,0,0,1,0,15690,0,1,0,0,0,0,0,45,"False",0,1
"331","Lucas Rodrigues Moura da Silva","MID","Spurs",1.8,0,0,9,1,37.6,362,10,0,0,9.7,16.4,"2021-08-15T15:30:00Z",90,12,0,0,0,0,1,0,53342,0,1,43,2,0,0,0,65,"True",1,1
"332","Steven Bergwijn","MID","Spurs",1.6,1,0,13,1,21.9,369,10,0,0,6.8,22.8,"2021-08-15T15:30:00Z",76,12,0,0,0,0,1,0,18514,0,1,23,6,0,0,0,60,"True",0,1
"334","Callum Hudson-Odoi","MID","Chelsea",2.4,0,0,0,0,0,140,3,0,0,0,0,"2021-08-14T14:00:00Z",0,7,0,0,0,0,1,0,14532,0,3,0,0,0,0,0,55,"True",0,1
"335","Morgan Sanson","MID","Aston Villa",0,0,0,0,0,0,34,8,0,0,0,0,"2021-08-14T14:00:00Z",0,18,0,0,0,0,1,0,947,2,3,0,0,0,0,0,50,"False",0,1
"337","Max Kilman","DEF","Wolves",1.2,0,0,17,0,1.4,439,5,1,0,7.9,24.6,"2021-08-14T14:00:00Z",90,9,0,0,0,0,1,0,11773,0,1,53,2,0,0,0,45,"False",0,1
"338","Teemu Pukki","FWD","Norwich",0.8,0,0,0,0,2.5,315,7,3,0,2.3,3.6,"2021-08-14T16:30:00Z",76,11,0,0,0,0,1,0,449744,3,0,17,2,0,0,0,60,"True",0,1
"341","Adedapo Awokoya-Mebude","FWD","Watford",0,0,0,0,0,0,469,8,0,0,0,0,"2021-08-14T14:00:00Z",0,2,0,0,0,0,1,0,20264,2,3,0,0,0,0,0,45,"True",0,1
"342","Kelechi Iheanacho","FWD","Leicester",2.9,0,0,2,0,3.7,213,5,0,0,1.3,1.4,"2021-08-14T14:00:00Z",18,20,0,0,0,0,1,0,929331,0,1,8,1,0,0,0,75,"True",0,1
"343","Ashley Fletcher","FWD","Watford",0.8,0,0,0,0,0,395,8,0,0,0,0,"2021-08-14T14:00:00Z",0,2,0,0,0,0,1,0,17050,2,3,0,0,0,0,0,50,"True",0,1
"345","Lewis Richardson","FWD","Burnley",0.5,0,0,0,0,0,533,2,0,0,0,0,"2021-08-14T14:00:00Z",0,4,0,0,0,0,1,0,0,2,1,0,0,0,0,0,45,"True",0,1
"347","Ben Foster","GK","Watford",0.5,0,0,0,0,0,376,8,0,0,0,0,"2021-08-14T14:00:00Z",0,2,0,0,0,0,1,0,1859663,2,3,0,0,0,0,0,40,"True",0,1
"348","Adam Webster","DEF","Brighton",2.2,0,0,11,0,2.8,61,2,1,0,2.6,23.6,"2021-08-14T14:00:00Z",90,5,0,0,0,0,1,0,38441,2,1,0,2,0,0,0,45,"False",0,1
"350","Matthew Pollock","DEF","Watford",0.5,0,0,0,0,0,454,8,0,0,0,0,"2021-08-14T14:00:00Z",0,2,0,0,0,0,1,0,58021,2,3,0,0,0,0,0,40,"True",0,1
