"","name","position","team","xP","assists","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","GW"
"515","Che Adams","FWD","Southampton",1,0,0,-6,0,21.2,377,17,4,0,10,6.4,"2020-09-20T11:00:00Z",79,17,0,0,0,0,2,0,251773,5,2,72,1,-40136,18737,58873,60,"True",1,2
"521","Chris Basham","DEF","Sheffield Utd",2,0,0,11,0,0.8,345,10,1,0,2.1,16,"2020-09-21T17:00:00Z",67,2,0,0,0,0,2,0,126555,0,1,4,2,-14295,3894,18189,50,"False",0,2
"522","Chris Smalling","DEF","Man Utd",0.5,0,0,0,0,0,292,15,0,0,0,0,"2020-09-19T16:30:00Z",0,6,0,0,0,0,2,0,14080,3,1,0,0,-573,1048,1621,50,"True",0,2
"530","Curtis Jones","MID","Liverpool",1,0,0,0,0,0,263,11,0,0,0,0,"2020-09-20T15:30:00Z",0,5,0,0,0,0,2,0,39108,2,0,0,0,1261,7758,6497,45,"False",0,2
"532","Cédric Soares","DEF","Arsenal",0.5,0,0,0,0,0,5,9,0,0,0,0,"2020-09-19T19:00:00Z",0,19,0,0,0,0,2,0,27448,1,2,0,0,-11854,901,12755,49,"True",0,2
"537","Daniel Ceballos Fernández","MID","Arsenal",5,1,3,31,0,23.9,501,9,1,0,9.6,52.4,"2020-09-19T19:00:00Z",90,19,0,0,0,0,2,0,112604,1,2,20,8,-15068,12146,27214,50,"True",0,2
"538","Daniel James","MID","Man Utd",1.5,0,0,4,0,5.3,311,15,1,0,2.9,1.8,"2020-09-19T16:30:00Z",45,6,0,0,0,0,2,0,26990,3,1,22,1,-652,2827,3479,65,"True",0,2
"539","Danny Ings","FWD","Southampton",6,0,1,50,0,3.7,366,17,5,2,10.6,64.2,"2020-09-20T11:00:00Z",90,17,0,0,0,0,2,0,1228417,5,2,38,11,-311008,26313,337321,85,"True",0,2
"547","David de Gea","GK","Man Utd",1.5,0,0,12,0,0,291,15,3,0,1.7,16.6,"2020-09-19T16:30:00Z",90,6,0,0,0,0,2,2,296170,3,1,0,1,8554,24934,16380,55,"True",0,2
"548","David Luiz Moreira Marinho","DEF","Arsenal",1,0,0,3,0,0,3,9,0,0,0,0,"2020-09-19T19:00:00Z",1,19,0,0,0,0,2,0,49797,1,2,0,1,-23455,1738,25193,55,"True",0,2
"550","David McGoldrick","FWD","Sheffield Utd",1.5,0,0,1,0,0.2,344,10,0,0,0,0,"2020-09-21T17:00:00Z",30,2,0,0,0,0,2,0,63573,0,1,0,1,-6507,6536,13043,55,"False",0,2
"554","Dean Henderson","GK","Man Utd",0.5,0,0,0,0,0,305,15,0,0,0,0,"2020-09-19T16:30:00Z",0,6,0,0,0,0,2,0,182213,3,1,0,0,-18567,3240,21807,55,"True",0,2
"560","Divock Origi","FWD","Liverpool",0.5,0,0,0,0,0,256,11,0,0,0,0,"2020-09-20T15:30:00Z",0,5,0,0,0,0,2,0,73570,2,0,0,0,-11541,4807,16348,55,"False",0,2
"562","Donny van de Beek","MID","Man Utd",6.5,0,0,19,0,3.3,495,15,2,1,6.3,36.2,"2020-09-19T16:30:00Z",23,6,0,0,0,0,2,0,247988,3,1,23,6,23767,51212,27445,70,"True",0,2
"568","Edward Nketiah","FWD","Arsenal",5,0,3,31,0,0.1,22,9,0,1,5.5,34,"2020-09-19T19:00:00Z",13,19,0,0,0,0,2,0,83645,1,2,21,8,-34641,3801,38442,59,"True",0,2
"571","Emile Smith Rowe","MID","Arsenal",0,0,0,0,0,0,23,9,0,0,0,0,"2020-09-19T19:00:00Z",0,19,0,0,0,0,2,0,13976,1,2,0,0,-3896,302,4198,45,"True",0,2
"574","Enda Stevens","DEF","Sheffield Utd",2,0,0,11,0,0.3,347,10,1,0,1.4,13.2,"2020-09-21T17:00:00Z",90,2,0,0,0,0,2,0,306284,0,1,0,2,-42400,5284,47684,55,"False",0,2
"575","Eric Bailly","DEF","Man Utd",0.5,0,0,0,0,0,310,15,0,0,0,0,"2020-09-19T16:30:00Z",0,6,0,0,0,0,2,0,18413,3,1,0,0,-432,1385,1817,50,"True",0,2
"580","Ethan Ampadu","DEF","Sheffield Utd",1,0,0,8,0,0.3,509,10,1,0,1.5,13.6,"2020-09-21T17:00:00Z",59,2,0,0,0,0,2,0,53357,0,1,1,1,-5634,3691,9325,45,"False",0,2
"585","Fabio Henrique Tavares","MID","Liverpool",4,0,0,21,1,1.1,253,11,0,0,2.3,21.4,"2020-09-20T15:30:00Z",90,5,0,0,0,0,2,0,97248,2,0,0,3,-5274,11366,16640,55,"False",0,2
"599","Fraser Forster","GK","Southampton",-0.5,0,0,0,0,0,523,17,0,0,0,0,"2020-09-20T11:00:00Z",0,17,0,0,0,0,2,0,70348,5,2,0,0,25232,29414,4182,40,"True",0,2
"600","Frederico Rodrigues de Paula Santos","MID","Man Utd",0.5,0,0,0,0,0,299,15,0,0,0,0,"2020-09-19T16:30:00Z",0,6,0,0,0,0,2,0,11306,3,1,0,0,-623,935,1558,55,"True",0,2
"603","Gabriel Teodoro Martinelli Silva","MID","Arsenal",0,0,0,0,0,0,26,9,0,0,0,0,"2020-09-19T19:00:00Z",0,19,0,0,0,0,2,0,2378,1,2,0,0,-588,185,773,50,"True",0,2
"604","Gabriel Magalhães","DEF","Arsenal",9,0,0,15,0,0.7,494,9,1,0,3.5,32.6,"2020-09-19T19:00:00Z",90,19,0,0,0,0,2,0,705990,1,2,2,2,363239,412630,49391,50,"True",0,2
"607","George Baldock","DEF","Sheffield Utd",2,0,0,8,0,3.8,351,10,1,0,2.4,18.4,"2020-09-21T17:00:00Z",90,2,0,0,0,0,2,0,280431,0,1,2,2,-35015,5974,40989,55,"False",0,2
"608","Georginio Wijnaldum","MID","Liverpool",3,0,0,7,1,5.3,243,11,0,0,3.7,2.4,"2020-09-20T15:30:00Z",90,5,0,0,0,0,2,0,121913,2,0,29,3,-13907,7259,21166,55,"False",0,2
"612","Granit Xhaka","MID","Arsenal",3,0,0,10,0,6.7,9,9,1,0,2.3,16.4,"2020-09-19T19:00:00Z",90,19,0,0,0,0,2,0,58116,1,2,0,2,670,9879,9209,55,"True",0,2
"619","Harry Maguire","DEF","Man Utd",0.5,0,0,14,0,4.6,298,15,3,0,2.3,14.8,"2020-09-19T16:30:00Z",90,6,0,0,0,0,2,0,276468,3,1,4,0,11004,28710,17706,55,"True",1,2
"620","Harry Wilson","MID","Liverpool",0.5,0,0,0,0,0,257,11,0,0,0,0,"2020-09-20T15:30:00Z",0,5,0,0,0,0,2,0,5320,2,0,0,0,-1817,91,1908,54,"False",0,2
"623","Harvey Elliott","MID","Liverpool",0.5,0,0,0,0,0,265,11,0,0,0,0,"2020-09-20T15:30:00Z",0,5,0,0,0,0,2,0,10754,2,0,0,0,-908,716,1624,45,"False",0,2
"627","Héctor Bellerín","DEF","Arsenal",4,0,0,10,0,6.9,11,9,1,0,1.7,7.6,"2020-09-19T19:00:00Z",90,19,0,0,0,0,2,0,326713,1,2,2,2,23037,54450,31413,50,"True",0,2
"639","Jack O'Connell","DEF","Sheffield Utd",2,0,0,11,0,0.2,354,10,1,0,2.1,21,"2020-09-21T17:00:00Z",90,2,0,0,0,0,2,0,45105,0,1,0,2,-4336,1311,5647,50,"False",0,2
"640","Jack Robinson","DEF","Sheffield Utd",0.5,0,0,0,0,0,352,10,0,0,0,0,"2020-09-21T17:00:00Z",0,2,0,0,0,0,2,0,11824,0,1,0,0,-1620,374,1994,45,"False",0,2
"641","Jack Stephens","DEF","Southampton",0,0,0,11,0,0.8,367,17,5,0,1.1,10.4,"2020-09-20T11:00:00Z",90,17,0,0,0,0,2,0,29644,5,2,0,-1,-4501,580,5081,50,"True",1,2
"646","Jake Vokins","DEF","Southampton",-0.5,0,0,0,0,0,380,17,0,0,0,0,"2020-09-20T11:00:00Z",0,17,0,0,0,0,2,0,92394,5,2,0,0,-4262,5094,9356,40,"True",0,2
"650","James Garner","MID","Man Utd",0.5,0,0,0,0,0,317,15,0,0,0,0,"2020-09-19T16:30:00Z",0,6,0,0,0,0,2,0,6233,3,1,0,0,-221,627,848,45,"True",0,2
"655","James Milner","MID","Liverpool",1,0,0,9,0,6.5,241,11,0,0,1.4,3.4,"2020-09-20T15:30:00Z",26,5,0,0,0,0,2,0,12893,2,0,4,1,-2488,463,2951,55,"False",0,2
"659","James Ward-Prowse","MID","Southampton",1.5,0,0,10,0,23.3,370,17,5,0,7.1,16.8,"2020-09-20T11:00:00Z",90,17,0,0,0,0,2,0,247080,5,2,31,2,-43431,8000,51431,60,"True",0,2
"662","Jannik Vestergaard","DEF","Southampton",0,0,0,0,0,0,369,17,0,0,0,0,"2020-09-20T11:00:00Z",0,17,0,0,0,0,2,0,37373,5,2,0,0,-3763,1634,5397,45,"True",0,2
"663","Jan Bednarek","DEF","Southampton",0,0,0,13,0,1.5,376,17,5,0,1.4,12.4,"2020-09-20T11:00:00Z",90,17,0,0,0,0,2,0,173374,5,2,0,0,-27099,2287,29386,45,"True",0,2
"670","Jayden Bogle","DEF","Sheffield Utd",0.5,0,0,0,0,0,510,10,0,0,0,0,"2020-09-21T17:00:00Z",0,2,0,0,0,0,2,0,7666,0,1,0,0,-1027,362,1389,45,"False",0,2
"677","Jesse Lingard","MID","Man Utd",0.5,0,0,0,0,0,301,15,0,0,0,0,"2020-09-19T16:30:00Z",0,6,0,0,0,0,2,0,15558,3,1,0,0,-392,1594,1986,60,"True",0,2
"680","Joel Matip","DEF","Liverpool",1,0,0,0,0,0,246,11,0,0,0,0,"2020-09-20T15:30:00Z",0,5,0,0,0,0,2,0,31597,2,0,0,0,-4930,1049,5979,55,"False",0,2
"685","John Egan","DEF","Sheffield Utd",-0.5,0,0,-5,0,0,353,10,1,0,0,0,"2020-09-21T17:00:00Z",11,2,0,0,0,1,2,0,885692,0,1,0,-2,-142331,18701,161032,50,"False",0,2
"686","John Fleck","MID","Sheffield Utd",2.5,0,0,10,0,0.8,346,10,1,0,0.5,4.6,"2020-09-21T17:00:00Z",62,2,0,0,0,0,2,0,32626,0,1,0,2,-3434,2704,6138,60,"False",0,2
"687","John Lundstram","MID","Sheffield Utd",1,0,0,-5,0,13.1,355,10,1,0,4.8,17.6,"2020-09-21T17:00:00Z",90,2,0,1,0,0,2,0,702490,0,1,17,-1,-90423,14557,104980,55,"False",1,2
"698","Jordan Henderson","MID","Liverpool",2,0,0,6,0,18.8,244,11,0,0,2.5,6,"2020-09-20T15:30:00Z",45,5,0,0,0,0,2,0,173807,2,0,0,1,-19645,8936,28581,55,"False",0,2
"703","Joseph Gomez","DEF","Liverpool",1,0,0,0,0,0,260,11,0,0,0,0,"2020-09-20T15:30:00Z",0,5,0,0,0,0,2,0,279462,2,0,0,0,-44329,13153,57482,55,"False",0,2
"704","Joseph Willock","MID","Arsenal",0.5,0,0,0,0,0,20,9,0,0,0,0,"2020-09-19T19:00:00Z",0,19,0,0,0,0,2,0,6935,1,2,0,0,-1555,261,1816,50,"True",0,2
"708","Josh Sims","MID","Southampton",-0.5,0,0,0,0,0,374,17,0,0,0,0,"2020-09-20T11:00:00Z",0,17,0,0,0,0,2,0,12444,5,2,0,0,-1059,839,1898,45,"True",0,2
"709","José Diogo Dalot Teixeira","DEF","Man Utd",0.5,0,0,0,0,0,314,15,0,0,0,0,"2020-09-19T16:30:00Z",0,6,0,0,0,0,2,0,4034,3,1,0,0,-378,142,520,50,"True",0,2
"717","Juan Mata","MID","Man Utd",0.5,0,0,0,0,0,290,15,0,0,0,0,"2020-09-19T16:30:00Z",0,6,0,0,0,0,2,0,8726,3,1,0,0,-391,641,1032,60,"True",0,2
"734","Kieran Tierney","DEF","Arsenal",3.5,0,0,0,0,0,17,9,0,0,0,0,"2020-09-19T19:00:00Z",0,19,0,0,0,0,2,0,777005,1,2,0,0,659,56372,55713,55,"True",0,2
"735","Konstantinos Tsimikas","DEF","Liverpool",0.4,0,0,0,0,0,242,11,0,0,0,0,"2020-09-20T15:30:00Z",0,5,0,0,0,0,2,0,3113,2,0,0,0,-842,74,916,50,"False",0,2
"740","Kyle Walker-Peters","DEF","Southampton",1.5,1,0,29,0,12.5,375,17,5,0,4.6,33,"2020-09-20T11:00:00Z",90,17,0,0,0,0,2,0,702353,5,2,0,3,-69696,29779,99475,45,"True",0,2
"751","Lucas Torreira","MID","Arsenal",0.5,0,0,0,0,0,19,9,0,0,0,0,"2020-09-19T19:00:00Z",0,19,0,0,0,0,2,0,14793,1,2,0,0,-3347,811,4158,49,"True",0,2
"755","Luke Freeman","MID","Sheffield Utd",0,0,0,0,0,0,477,10,0,0,0,0,"2020-09-21T17:00:00Z",0,2,0,0,0,0,2,0,393,0,1,0,0,-60,21,81,50,"False",0,2
"756","Luke Shaw","DEF","Man Utd",1.5,0,0,15,0,7.8,300,15,3,0,2.3,12.8,"2020-09-19T16:30:00Z",90,6,0,0,0,0,2,0,111268,3,1,2,1,20945,36929,15984,50,"True",0,2
"758","Lys Mousset","FWD","Sheffield Utd",0,0,0,0,0,0,359,10,0,0,0,0,"2020-09-21T17:00:00Z",0,2,0,0,0,0,2,0,18158,0,1,0,0,-11948,1069,13017,60,"False",0,2
"764","Marcos Rojo","DEF","Man Utd",0.5,0,0,0,0,0,294,15,0,0,0,0,"2020-09-19T16:30:00Z",0,6,0,0,0,0,2,0,4997,3,1,0,0,-354,211,565,50,"True",0,2
"766","Marcus Rashford","MID","Man Utd",2.5,0,0,11,0,31.3,306,15,3,0,5,8.2,"2020-09-19T16:30:00Z",90,6,0,0,0,0,2,0,445991,3,1,10,2,111651,160201,48550,95,"True",0,2
"776","Mason Greenwood","MID","Man Utd",1.5,0,0,-2,0,3.7,315,15,2,0,2.8,0,"2020-09-19T16:30:00Z",45,6,0,0,0,0,2,0,558286,3,1,26,1,60421,132089,71668,75,"True",0,2
"786","Matteo Guendouzi","MID","Arsenal",0.5,0,0,0,0,0,25,9,0,0,0,0,"2020-09-19T19:00:00Z",0,19,0,0,0,0,2,0,10787,1,2,0,0,-2501,630,3131,49,"True",0,2
"793","Matt Macey","GK","Arsenal",0.5,0,0,0,0,0,527,9,0,0,0,0,"2020-09-19T19:00:00Z",0,19,0,0,0,0,2,0,19110,1,2,0,0,6374,8471,2097,40,"True",0,2
"799","Max Lowe","DEF","Sheffield Utd",0.5,0,0,0,0,0,511,10,0,0,0,0,"2020-09-21T17:00:00Z",0,2,0,0,0,0,2,0,5084,0,1,0,0,-446,211,657,45,"False",0,2
"802","Mesut Özil","MID","Arsenal",0.5,0,0,0,0,0,1,9,0,0,0,0,"2020-09-19T19:00:00Z",0,19,0,0,0,0,2,0,68335,1,2,0,0,-16828,995,17823,69,"True",0,2
"805","Michael Obafemi","FWD","Southampton",-0.5,0,0,0,0,0,381,17,0,0,0,0,"2020-09-20T11:00:00Z",0,17,0,0,0,0,2,0,159368,5,2,0,0,-14147,17515,31662,50,"True",0,2
"809","Mohamed Naser El Sayed Elneny","MID","Arsenal",2,0,0,0,0,0,526,9,0,0,0,0,"2020-09-19T19:00:00Z",0,19,0,0,0,0,2,0,110619,1,2,0,0,64746,89849,25103,45,"True",0,2
"810","Mohamed Salah","MID","Liverpool",12,0,0,14,1,61.5,254,11,0,0,12.8,15.4,"2020-09-20T15:30:00Z",90,5,0,0,0,0,2,0,2378499,2,0,51,3,156301,311338,155037,120,"False",0,2
"811","Mohammed Salisu","DEF","Southampton",-0.2,0,0,0,0,0,479,17,0,0,0,0,"2020-09-20T11:00:00Z",0,17,0,0,0,0,2,0,18707,5,2,0,0,-4712,336,5048,45,"True",0,2
"814","Moussa Djenepo","MID","Southampton",2.5,1,0,13,0,3.1,382,17,5,0,2.1,0.8,"2020-09-20T11:00:00Z",90,17,0,0,0,0,2,0,4746,5,2,17,5,-1035,127,1162,55,"True",0,2
"817","Naby Keita","MID","Liverpool",2.5,0,0,14,1,3.8,261,11,0,0,1.4,7.8,"2020-09-20T15:30:00Z",63,5,0,0,0,0,2,0,58956,2,0,2,3,-13741,3538,17279,55,"False",0,2
"821","Nathan Redmond","MID","Southampton",0,0,0,0,0,0,365,17,0,0,0,0,"2020-09-20T11:00:00Z",0,17,0,0,0,0,2,0,39617,5,2,0,0,-18613,1322,19935,65,"True",0,2
"822","Nathan Tella","MID","Southampton",0,0,0,3,0,0,524,17,2,0,0.2,0,"2020-09-20T11:00:00Z",22,17,0,0,0,0,2,0,13086,5,2,3,1,4514,6569,2055,45,"True",0,2
"824","Neco Williams","DEF","Liverpool",0.5,0,0,0,0,0,264,11,0,0,0,0,"2020-09-20T15:30:00Z",0,5,0,0,0,0,2,0,275280,2,0,0,0,-18517,15083,33600,40,"False",0,2
"827","Nemanja Matic","MID","Man Utd",0.5,0,0,0,0,0,295,15,0,0,0,0,"2020-09-19T16:30:00Z",0,6,0,0,0,0,2,0,18715,3,1,0,0,-198,2081,2279,50,"True",0,2
"829","Nicolas Pépé","MID","Arsenal",1.5,0,0,3,0,2.3,18,9,0,0,1.1,1,"2020-09-19T19:00:00Z",26,19,0,0,0,0,2,0,95969,1,2,8,1,-46967,2864,49831,79,"True",0,2
"831","Odion Ighalo","FWD","Man Utd",1.5,0,0,1,0,0.1,293,15,1,0,0.2,0,"2020-09-19T16:30:00Z",9,6,0,0,0,0,2,0,21375,3,1,2,1,-1023,2047,3070,65,"True",0,2
"833","Oliver Burke","MID","Sheffield Utd",1.5,0,0,3,0,3.3,424,10,1,0,0.4,0,"2020-09-21T17:00:00Z",90,2,0,0,0,0,2,0,63505,0,1,2,2,-5317,4520,9837,45,"False",0,2
"835","Oliver McBurnie","FWD","Sheffield Utd",1.5,0,0,4,0,10.3,357,10,0,0,1.9,4.4,"2020-09-21T17:00:00Z",22,2,0,0,0,0,2,0,44872,0,1,4,1,-4753,4011,8764,60,"False",0,2
"836","Oliver Norwood","MID","Sheffield Utd",1.5,0,0,0,0,0,349,10,0,0,0,0,"2020-09-21T17:00:00Z",0,2,0,0,0,0,2,0,36349,0,1,0,0,-3653,2642,6295,50,"False",0,2
"841","Oriol Romeu Vidal","MID","Southampton",0.5,0,0,1,0,11.2,364,17,2,0,1.4,2.4,"2020-09-20T11:00:00Z",54,17,0,0,0,0,2,0,280163,5,2,0,0,-7479,29472,36951,45,"True",1,2
"845","Pablo Marí","DEF","Arsenal",0,0,0,0,0,0,10,9,0,0,0,0,"2020-09-19T19:00:00Z",0,19,0,0,0,0,2,0,740,1,2,0,0,-153,38,191,45,"True",0,2
"852","Paul Pogba","MID","Man Utd",2.5,0,0,7,0,6.8,296,15,1,0,3.8,15.6,"2020-09-19T16:30:00Z",66,6,0,0,0,0,2,0,141119,3,1,16,2,15876,31510,15634,80,"True",0,2
"856","Phil Jagielka","DEF","Sheffield Utd",0.5,0,0,0,0,0,529,10,0,0,0,0,"2020-09-21T17:00:00Z",0,2,0,0,0,0,2,0,15396,0,1,0,0,6502,7738,1236,40,"False",0,2
"857","Phil Jones","DEF","Man Utd",0,0,0,0,0,0,297,15,0,0,0,0,"2020-09-19T16:30:00Z",0,6,0,0,0,0,2,0,5746,3,1,0,0,-691,266,957,50,"True",0,2
"858","Pierre-Emerick Aubameyang","MID","Arsenal",6.5,1,0,20,0,36.4,4,9,1,0,7.9,28,"2020-09-19T19:00:00Z",90,19,0,0,0,0,2,0,3002806,1,2,15,5,-76570,146991,223561,120,"True",0,2
"863","Reiss Nelson","MID","Arsenal",0.5,0,0,0,0,0,21,9,0,0,0,0,"2020-09-19T19:00:00Z",0,19,0,0,0,0,2,0,5332,1,2,0,0,-1235,225,1460,54,"True",0,2
"865","Rhian Brewster","FWD","Liverpool",0.5,0,0,0,0,0,262,11,0,0,0,0,"2020-09-20T15:30:00Z",0,5,0,0,0,0,2,0,401081,2,0,0,0,22080,85310,63230,45,"False",0,2
"870","Roberto Firmino","FWD","Liverpool",3.5,1,0,21,1,35.3,249,11,0,0,10.7,23.4,"2020-09-20T15:30:00Z",85,5,0,0,0,0,2,0,222969,2,0,48,5,-59165,10158,69323,94,"False",0,2
"874","Rob Holding","DEF","Arsenal",4.5,0,0,16,0,0.3,16,9,1,0,1.4,13.6,"2020-09-19T19:00:00Z",90,19,0,0,0,0,2,0,148466,1,2,0,2,46375,72351,25976,45,"True",0,2
"884","Ryan Bertrand","DEF","Southampton",0,0,0,7,0,2.8,362,17,5,0,1.2,5.4,"2020-09-20T11:00:00Z",90,17,0,0,0,0,2,0,88465,5,2,4,-1,-8986,2873,11859,50,"True",1,2
"891","Sadio Mané","MID","Liverpool",9.5,0,3,48,1,7,251,11,0,2,13.6,79.6,"2020-09-20T15:30:00Z",90,5,0,0,0,0,2,0,585445,2,0,49,16,-256786,12313,269099,119,"False",0,2
"895","Sander Berge","MID","Sheffield Utd",2,0,0,10,0,0.7,360,10,1,0,3.5,8,"2020-09-21T17:00:00Z",90,2,0,0,0,0,2,0,10578,0,1,26,2,-495,1080,1575,50,"False",0,2
"897","Scott McTominay","MID","Man Utd",2.5,0,0,21,0,37,309,15,3,0,9.1,26,"2020-09-19T16:30:00Z",90,6,0,0,0,0,2,0,21842,3,1,28,2,-813,1846,2659,50,"True",0,2
"898","Sead Kolasinac","DEF","Arsenal",1.5,0,0,9,0,5.4,14,9,1,0,1.3,3.6,"2020-09-19T19:00:00Z",90,19,0,0,0,0,2,0,15419,1,2,4,2,-4572,492,5064,49,"True",0,2
"903","Sergio Romero","GK","Man Utd",0,0,0,0,0,0,289,15,0,0,0,0,"2020-09-19T16:30:00Z",0,6,0,0,0,0,2,0,11035,3,1,0,0,-1606,144,1750,50,"True",0,2
"905","Shane Long","FWD","Southampton",0.5,0,0,1,0,0.5,361,17,1,0,0.3,0,"2020-09-20T11:00:00Z",10,17,0,0,0,0,2,0,89923,5,2,4,1,-9638,8015,17653,55,"True",0,2
"906","Shkodran Mustafi","DEF","Arsenal",0,0,0,0,0,0,7,9,0,0,0,0,"2020-09-19T19:00:00Z",0,19,0,0,0,0,2,0,1016,1,2,0,0,-153,41,194,50,"True",0,2
"907","Simon Moore","GK","Sheffield Utd",0.5,0,0,0,0,0,348,10,0,0,0,0,"2020-09-21T17:00:00Z",0,2,0,0,0,0,2,0,15846,0,1,0,0,-1228,443,1671,45,"False",0,2
"908","Sofiane Boufal","MID","Southampton",-0.5,0,0,0,0,0,372,17,0,0,0,0,"2020-09-20T11:00:00Z",0,17,0,0,0,0,2,0,4383,5,2,0,0,-945,163,1108,55,"True",0,2
"909","Sokratis Papastathopoulos","DEF","Arsenal",0,0,0,0,0,0,2,9,0,0,0,0,"2020-09-19T19:00:00Z",0,19,0,0,0,0,2,0,8234,1,2,0,0,-4015,51,4066,50,"True",0,2
"914","Stuart Armstrong","MID","Southampton",0.4,0,0,11,0,13.4,368,17,3,0,2.3,4,"2020-09-20T11:00:00Z",67,17,0,0,0,0,2,0,14609,5,2,6,2,-8502,198,8700,55,"True",0,2
"917","Tahith Chong","MID","Man Utd",0,0,0,0,0,0,316,15,0,0,0,0,"2020-09-19T16:30:00Z",0,6,0,0,0,0,2,0,1153,3,1,0,0,-142,115,257,45,"True",0,2
"918","Takumi Minamino","MID","Liverpool",1,0,0,2,0,0.3,258,11,0,0,0.2,0,"2020-09-20T15:30:00Z",4,5,0,0,0,0,2,0,21317,2,0,2,1,-11983,727,12710,64,"False",0,2
"922","Teden Mengi","DEF","Man Utd",0.5,0,0,0,0,0,319,15,0,0,0,0,"2020-09-19T16:30:00Z",0,6,0,0,0,0,2,0,45749,3,1,0,0,-759,4039,4798,40,"True",0,2
"924","Thiago Alcántara do Nascimento","MID","Liverpool",2.6,0,0,3,0,17.8,531,11,0,0,2.2,3.2,"2020-09-20T15:30:00Z",45,5,0,0,0,0,2,0,56428,2,0,1,1,38957,44312,5355,60,"False",0,2
"927","Timothy Fosu-Mensah","DEF","Man Utd",0.5,0,0,17,0,30.5,312,15,2,0,6.4,17.8,"2020-09-19T16:30:00Z",80,6,0,0,0,0,2,0,7589,3,1,16,0,-344,400,744,45,"True",1,2
"936","Trent Alexander-Arnold","DEF","Liverpool",4.5,0,1,27,1,33.8,259,11,0,0,5.4,9.6,"2020-09-20T15:30:00Z",90,5,0,0,0,0,2,0,3097107,2,0,11,7,-331983,39515,371498,75,"False",0,2
"941","Victor Lindelöf","DEF","Man Utd",1.5,0,0,11,0,2.8,308,15,3,0,2.5,18.6,"2020-09-19T16:30:00Z",90,6,0,0,0,0,2,0,128704,3,1,4,1,834,12555,11721,50,"True",0,2
"942","Virgil van Dijk","DEF","Liverpool",7.5,0,1,27,1,1.8,250,11,0,0,1.5,9,"2020-09-20T15:30:00Z",90,5,0,0,0,0,2,0,1789483,2,0,4,7,-30121,83401,113522,65,"False",0,2
"946","Wes Foderingham","GK","Sheffield Utd",0.5,0,0,0,0,0,350,10,0,0,0,0,"2020-09-21T17:00:00Z",0,2,0,0,0,0,2,0,10250,0,1,0,0,-919,252,1171,45,"False",0,2
"950","William Saliba","DEF","Arsenal",0.5,0,0,0,0,0,27,9,0,0,0,0,"2020-09-19T19:00:00Z",0,19,0,0,0,0,2,0,156887,1,2,0,0,-65518,5835,71353,44,"True",0,2
"951","William Smallbone","MID","Southampton",1,0,0,4,0,0.9,379,17,3,0,0.6,5,"2020-09-20T11:00:00Z",35,17,0,0,0,0,2,0,36698,5,2,0,1,5527,12240,6713,45,"True",0,2
"952","Willian Borges Da Silva","MID","Arsenal",8.5,0,0,11,0,20.9,478,9,1,0,3.1,6.4,"2020-09-19T19:00:00Z",63,19,0,0,0,0,2,0,1119588,1,2,4,2,407231,474433,67202,81,"True",0,2
"955","Xherdan Shaqiri","MID","Liverpool",0.4,0,0,0,0,0,247,11,0,0,0,0,"2020-09-20T15:30:00Z",0,5,0,0,0,0,2,0,3332,2,0,0,0,-1142,45,1187,65,"False",0,2
"956","Yan Valery","DEF","Southampton",-0.5,0,0,0,0,0,378,17,0,0,0,0,"2020-09-20T11:00:00Z",0,17,0,0,0,0,2,0,5773,5,2,0,0,-1196,84,1280,50,"True",0,2
"968","Aaron Ramsdale","GK","Sheffield Utd",2.8,0,0,26,0,10,483,25,1,0,5.2,42,"2020-09-27T11:00:00Z",90,10,0,0,0,0,3,7,377916,1,0,0,4,-66442,9045,75487,50,"True",0,3
"969","Aaron Wan-Bissaka","DEF","Man Utd",1.5,0,0,14,0,1.2,313,19,2,0,1.7,16.2,"2020-09-26T11:30:00Z",90,3,0,0,0,0,3,0,759590,3,2,0,1,-123785,34697,158482,55,"False",0,3
"978","Adrián San Miguel del Castillo","GK","Liverpool",0.5,0,0,0,0,0,245,23,0,0,0,0,"2020-09-28T19:00:00Z",0,1,0,0,0,0,3,0,20341,1,3,0,0,-1747,606,2353,45,"True",0,3
"981","Ainsley Maitland-Niles","DEF","Arsenal",1.8,0,0,10,0,1.5,15,23,3,0,1.1,6,"2020-09-28T19:00:00Z",90,11,0,0,0,0,3,0,123510,1,3,3,1,-30409,5689,36098,50,"False",0,3
"984","Alexandre Lacazette","FWD","Arsenal",6.5,0,1,22,0,11.4,6,23,2,1,10.7,40.4,"2020-09-28T19:00:00Z",73,11,0,0,0,0,3,0,340935,1,3,55,7,-21852,47809,69661,85,"False",0,3
"987","Alex McCarthy","GK","Southampton",2.7,0,0,26,1,0,363,20,0,0,1.5,14.6,"2020-09-26T19:00:00Z",90,4,0,0,0,0,3,2,1275332,1,0,0,6,-161277,55961,217238,45,"False",0,3
"988","Alex Oxlade-Chamberlain","MID","Liverpool",0,0,0,0,0,0,248,23,0,0,0,0,"2020-09-28T19:00:00Z",0,1,0,0,0,0,3,0,2267,1,3,0,0,-712,68,780,64,"True",0,3
