"","name","position","team","xP","assists","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","GW"
"503","Daniel N'Lundulu","FWD","Southampton",0,0,0,0,0,0,344,4,0,0,0,0,"2021-08-14T14:00:00Z",0,8,0,0,0,0,1,0,2798,1,3,0,0,0,0,0,45,"False",0,1
"509","Mason Greenwood","MID","Man Utd",3,0,1,28,0,23.7,289,6,1,1,9.2,41.2,"2021-08-14T11:30:00Z",90,10,0,0,0,0,1,0,506276,1,5,27,8,0,0,0,75,"True",0,1
"517","Caoimhin Kelleher","GK","Liverpool",2.8,0,0,0,0,0,242,7,0,0,0,0,"2021-08-14T16:30:00Z",0,15,0,0,0,0,1,0,7681,3,0,0,0,0,0,0,45,"False",0,1
"521","Thiago Alcántara do Nascimento","MID","Liverpool",2.9,0,0,0,0,0,225,7,0,0,0,0,"2021-08-14T16:30:00Z",0,15,0,0,0,0,1,0,72500,3,0,0,0,0,0,0,55,"False",0,1
"525","Ben Woodburn","MID","Liverpool",2,0,0,0,0,0,553,7,0,0,0,0,"2021-08-14T16:30:00Z",0,15,0,0,0,0,1,0,0,3,0,0,0,0,0,0,45,"False",0,1
"527","Sead Kolasinac","DEF","Arsenal",2.7,0,0,0,0,0,11,1,0,0,0,0,"2021-08-13T19:00:00Z",0,3,0,0,0,0,1,0,9282,0,2,0,0,0,0,0,45,"False",0,1
"529","Alex Oxlade-Chamberlain","MID","Liverpool",3.1,0,0,3,1,5.3,227,7,0,0,0.7,0,"2021-08-14T16:30:00Z",60,15,0,0,0,0,1,0,9191,3,0,4,3,0,0,0,60,"False",0,1
"533","Ben White","DEF","Arsenal",2.7,0,0,12,0,0.5,67,1,2,0,1.1,10.8,"2021-08-13T19:00:00Z",90,3,0,0,0,0,1,0,1716768,0,2,0,1,0,0,0,45,"False",0,1
"537","Halil Dervişoğlu","FWD","Brentford",0.6,0,0,0,0,0,95,1,0,0,0,0,"2021-08-13T19:00:00Z",0,1,0,0,0,0,1,0,3289,0,2,0,0,0,0,0,55,"True",0,1
"538","Jadon Sancho","MID","Man Utd",3.6,0,0,3,0,5.8,485,6,0,0,0.7,1,"2021-08-14T11:30:00Z",15,10,0,0,0,0,1,0,683763,1,5,0,1,0,0,0,95,"True",0,1
"545","Curtis Jones","MID","Liverpool",0,0,0,0,0,0,244,7,0,0,0,0,"2021-08-14T16:30:00Z",0,15,0,0,0,0,1,0,1989,3,0,0,0,0,0,0,50,"False",0,1
"547","Mohammed Salisu","DEF","Southampton",1.7,0,0,14,0,1.4,351,4,3,0,4.4,23.4,"2021-08-14T14:00:00Z",90,8,0,0,0,0,1,0,6041,1,3,19,1,0,0,0,45,"False",0,1
"552","Nathan Redmond","MID","Southampton",2.1,0,0,4,0,1.4,336,4,0,0,0.6,2.6,"2021-08-14T14:00:00Z",7,8,0,0,0,0,1,0,8313,1,3,2,1,0,0,0,60,"False",0,1
"555","Eric Bailly","DEF","Man Utd",0.5,0,0,0,0,0,286,19,0,0,0,0,"2021-08-22T13:00:00Z",0,16,0,0,0,0,2,0,6602,1,1,0,0,-2938,77,3015,50,"False",0,2
"558","James Ward-Prowse","MID","Southampton",1.5,0,0,13,0,20.8,341,19,1,0,5,15.6,"2021-08-22T13:00:00Z",90,13,0,0,0,0,2,0,288544,1,1,14,2,-33424,10126,43550,65,"True",0,2
"559","Bruno Miguel Borges Fernandes","MID","Man Utd",11,0,0,7,0,30.2,277,19,1,0,7.2,12.4,"2021-08-22T13:00:00Z",90,16,0,0,0,0,2,0,4305673,1,1,29,1,414059,436157,22098,121,"False",1,2
"560","Adrián San Miguel del Castillo","GK","Liverpool",1,0,0,0,0,0,223,15,0,0,0,0,"2021-08-21T11:30:00Z",0,5,0,0,0,0,2,0,19533,0,2,0,0,-1598,653,2251,45,"True",0,2
"569","José Diogo Dalot Teixeira","DEF","Man Utd",0.5,0,0,0,0,0,510,19,0,0,0,0,"2021-08-22T13:00:00Z",0,16,0,0,0,0,2,0,5693,1,1,0,0,-792,364,1156,45,"False",0,2
"582","Diogo Jota","MID","Liverpool",9,0,0,25,1,24.8,240,15,0,1,10.7,45.2,"2021-08-21T11:30:00Z",80,5,0,0,0,0,2,0,968642,0,2,37,8,77273,149876,72603,75,"True",0,2
"584","Luke Shaw","DEF","Man Utd",3,0,2,17,0,34.7,275,19,1,0,4.4,9.4,"2021-08-22T13:00:00Z",90,16,0,0,0,0,2,0,3960716,1,1,0,4,-58866,83154,142020,55,"False",0,2
"585","Armando Broja","FWD","Southampton",-0.5,0,0,0,0,0,518,19,0,0,0,0,"2021-08-22T13:00:00Z",0,13,0,0,0,0,2,0,52467,1,1,0,0,-4395,6021,10416,50,"True",0,2
"590","Juan Mata","MID","Man Utd",0.5,0,0,0,0,0,459,19,0,0,0,0,"2021-08-22T13:00:00Z",0,16,0,0,0,0,2,0,4348,1,1,0,0,-618,262,880,50,"False",0,2
"593","Harvey Elliott","MID","Liverpool",3,0,0,13,1,39.2,506,15,0,0,8,11.2,"2021-08-21T11:30:00Z",90,5,0,0,0,0,2,0,6776,0,2,30,3,-943,491,1434,55,"True",0,2
"608","Ainsley Maitland-Niles","MID","Arsenal",0,0,0,0,0,0,13,18,0,0,0,0,"2021-08-22T15:30:00Z",0,6,0,0,0,0,2,0,6016,2,0,0,0,-1328,255,1583,55,"True",0,2
"609","Jesse Lingard","MID","Man Utd",1,0,0,3,0,0.8,276,19,0,0,0.1,0.2,"2021-08-22T13:00:00Z",4,16,0,0,0,0,2,0,101808,1,1,0,1,-48063,574,48637,70,"False",0,2
"614","Tariqe Fosu-Henry","MID","Brentford",-0.4,0,0,0,0,0,79,13,0,0,0,0,"2021-08-21T14:00:00Z",0,7,0,0,0,0,2,0,6182,0,0,0,0,-2283,271,2554,54,"False",0,2
"615","Thomas Partey","MID","Arsenal",0,0,0,0,0,0,15,18,0,0,0,0,"2021-08-22T15:30:00Z",0,6,0,0,0,0,2,0,4141,2,0,0,0,-1306,161,1467,50,"True",0,2
"616","Karl Hein","GK","Arsenal",0,0,0,0,0,0,532,18,0,0,0,0,"2021-08-22T15:30:00Z",0,6,0,0,0,0,2,0,8072,2,0,0,0,2194,2462,268,40,"True",0,2
"621","Héctor Bellerín","DEF","Arsenal",0,0,0,0,0,0,9,18,0,0,0,0,"2021-08-22T15:30:00Z",0,6,0,0,0,0,2,0,64255,2,0,0,0,-17646,2030,19676,49,"True",0,2
"623","Lucas Torreira","MID","Arsenal",0,0,0,0,0,0,18,18,0,0,0,0,"2021-08-22T15:30:00Z",0,6,0,0,0,0,2,0,34649,2,0,0,0,-2279,3894,6173,45,"True",0,2
"626","Paul Pogba","MID","Man Utd",10.5,1,0,13,0,19.4,272,19,1,0,11.1,21.6,"2021-08-22T13:00:00Z",90,16,0,0,0,0,2,0,1114223,1,1,70,4,564447,602522,38075,76,"False",1,2
"629","Christian Nørgaard","MID","Brentford",4.5,0,0,6,1,3.9,77,13,0,0,1.2,7.6,"2021-08-21T14:00:00Z",90,7,0,0,0,0,2,0,91042,0,0,0,2,48513,59866,11353,50,"False",1,2
"632","Nemanja Matic","MID","Man Utd",2,0,0,12,0,2.6,271,19,1,0,3.6,14.4,"2021-08-22T13:00:00Z",85,16,0,0,0,0,2,0,18966,1,1,19,2,-641,2447,3088,45,"False",0,2
"638","Sadio Mané","MID","Liverpool",6.5,0,0,20,1,27.3,230,15,0,1,17,46.8,"2021-08-21T11:30:00Z",90,5,0,0,0,0,2,0,274989,0,2,96,8,-56353,13308,69661,120,"True",0,2
"639","Edward Nketiah","FWD","Arsenal",0,0,0,0,0,0,20,18,0,0,0,0,"2021-08-22T15:30:00Z",0,6,0,0,0,0,2,0,6834,2,0,0,0,-2186,390,2576,55,"True",0,2
"641","Ben Davies","DEF","Liverpool",0,0,0,0,0,0,248,15,0,0,0,0,"2021-08-21T11:30:00Z",0,5,0,0,0,0,2,0,26605,0,2,0,0,-6199,1080,7279,40,"True",0,2
"645","Theo Walcott","MID","Southampton",1,0,0,3,0,0,332,19,0,0,0.8,4.2,"2021-08-22T13:00:00Z",45,13,0,0,0,0,2,0,17822,1,1,4,1,-2116,743,2859,60,"True",0,2
"648","Che Adams","FWD","Southampton",4.5,1,0,13,0,25.6,345,19,1,0,4.1,3.6,"2021-08-22T13:00:00Z",90,13,0,0,0,0,2,0,129701,1,1,12,5,-5308,11466,16774,70,"True",0,2
"653","Andrew Robertson","DEF","Liverpool",0.2,0,0,0,0,0,234,15,0,0,0,0,"2021-08-21T11:30:00Z",0,5,0,0,0,0,2,0,70276,0,2,0,0,-36466,729,37195,70,"True",0,2
"654","Marcus Rashford","MID","Man Utd",0,0,0,0,0,0,281,19,0,0,0,0,"2021-08-22T13:00:00Z",0,16,0,0,0,0,2,0,15818,1,1,0,0,-6489,276,6765,95,"False",0,2
"661","Bukayo Saka","MID","Arsenal",1.5,0,0,8,0,16.5,22,18,2,0,3.5,9,"2021-08-22T15:30:00Z",60,6,0,0,0,0,2,0,831796,2,0,9,2,-237110,17791,254901,64,"True",0,2
"662","Takumi Minamino","MID","Liverpool",1,0,0,0,0,0,236,15,0,0,0,0,"2021-08-21T11:30:00Z",0,5,0,0,0,0,2,0,8239,0,2,0,0,-2603,468,3071,54,"True",0,2
"663","Rhys Williams","DEF","Liverpool",1,0,0,0,0,0,247,15,0,0,0,0,"2021-08-21T11:30:00Z",0,5,0,0,0,0,2,0,4867,0,2,0,0,-773,167,940,45,"True",0,2
"667","Cédric Soares","DEF","Arsenal",0.5,0,0,15,0,20.8,5,18,2,0,3.8,17,"2021-08-22T15:30:00Z",90,6,0,0,0,0,2,0,17397,2,0,0,1,-2978,565,3543,45,"True",0,2
"668","Joseph Gomez","DEF","Liverpool",1.5,0,0,3,0,0,238,15,0,0,0,0,"2021-08-21T11:30:00Z",1,5,0,0,0,0,2,0,53470,0,2,0,1,-9177,2987,12164,50,"True",0,2
"672","Jan Bednarek","DEF","Southampton",0,0,0,6,0,0.4,343,19,1,0,0.7,6.4,"2021-08-22T13:00:00Z",45,13,0,0,0,0,2,0,76002,1,1,0,1,-10192,1138,11330,45,"True",0,2
"675","Fabio Henrique Tavares","MID","Liverpool",0.4,0,0,0,0,0,232,15,0,0,0,0,"2021-08-21T11:30:00Z",0,5,0,0,0,0,2,0,61205,0,2,0,0,-8702,6698,15400,55,"True",0,2
"676","Pontus Jansson","DEF","Brentford",7,0,3,30,1,10.3,76,13,0,0,2.7,14.2,"2021-08-21T14:00:00Z",90,7,0,0,0,0,2,0,51593,0,0,2,9,6969,10610,3641,45,"False",0,2
"680","Nuno Varela Tavares","DEF","Arsenal",1,0,0,4,0,0.8,466,18,0,0,1,9.4,"2021-08-22T15:30:00Z",24,6,0,0,0,0,2,0,21734,2,0,0,1,-3065,921,3986,45,"True",0,2
"681","Konstantinos Tsimikas","DEF","Liverpool",9.5,1,2,41,1,58.7,245,15,0,0,9.9,37.8,"2021-08-21T11:30:00Z",90,5,0,0,0,0,2,0,2023945,0,2,2,11,306651,335638,28987,41,"True",0,2
"684","Yoane Wissa","MID","Brentford",0,0,0,3,0,0.1,524,13,0,0,0.1,1.2,"2021-08-21T14:00:00Z",13,7,0,0,0,0,2,0,3961,0,0,0,1,-1142,324,1466,60,"False",0,2
"685","Donny van de Beek","MID","Man Utd",0.5,0,0,0,0,0,282,19,0,0,0,0,"2021-08-22T13:00:00Z",0,16,0,0,0,0,2,0,10076,1,1,0,0,-2665,524,3189,59,"False",0,2
"686","Divock Origi","FWD","Liverpool",1,0,0,0,0,0,235,15,0,0,0,0,"2021-08-21T11:30:00Z",0,5,0,0,0,0,2,0,87580,0,2,0,0,-8322,9609,17931,50,"True",0,2
"689","Kyle Walker-Peters","DEF","Southampton",0,0,0,7,0,0.6,342,19,0,0,0.6,5.4,"2021-08-22T13:00:00Z",11,13,0,0,0,0,2,0,52259,1,1,0,1,-7590,908,8498,50,"True",0,2
"690","Mohamed Elyounoussi","MID","Southampton",-0.5,0,0,0,0,0,517,19,0,0,0,0,"2021-08-22T13:00:00Z",0,13,0,0,0,0,2,0,2246,1,1,0,0,-353,65,418,55,"True",0,2
"693","Ibrahima Konaté","DEF","Liverpool",1,0,0,0,0,0,243,15,0,0,0,0,"2021-08-21T11:30:00Z",0,5,0,0,0,0,2,0,177170,0,2,0,0,-52766,4823,57589,54,"True",0,2
"696","Aaron Ramsdale","GK","Arsenal",1.9,0,0,0,0,0,559,18,0,0,0,0,"2021-08-22T15:30:00Z",0,6,0,0,0,0,2,0,1432,2,0,0,0,597,679,82,45,"True",0,2
"700","Albert Sambi Lokonga","MID","Arsenal",1.5,0,0,5,0,7.9,478,18,2,0,0.9,0,"2021-08-22T15:30:00Z",90,6,0,0,0,0,2,0,16263,2,0,1,1,-1308,1836,3144,50,"True",1,2
"703","Alexandre Lacazette","FWD","Arsenal",0,0,0,0,0,0,6,18,0,0,0,0,"2021-08-22T15:30:00Z",0,6,0,0,0,0,2,0,108809,2,0,0,0,-82005,599,82604,84,"True",0,2
"705","Mohamed Salah","MID","Liverpool",11,0,0,5,1,26.1,233,15,0,0,11.1,6.4,"2021-08-21T11:30:00Z",90,5,0,0,0,0,2,0,4181298,0,2,78,3,227931,258463,30532,126,"True",0,2
"710","Neco Williams","DEF","Liverpool",1,0,0,0,0,0,246,15,0,0,0,0,"2021-08-21T11:30:00Z",0,5,0,0,0,0,2,0,64837,0,2,0,0,-4994,2770,7764,40,"True",0,2
"714","Konstantinos Mavropanos","DEF","Arsenal",0,0,0,0,0,0,24,18,0,0,0,0,"2021-08-22T15:30:00Z",0,6,0,0,0,0,2,0,78,2,0,0,0,-21,0,21,45,"True",0,2
"722","Marcus Forss","FWD","Brentford",0,0,0,0,0,0,88,13,0,0,0,0,"2021-08-21T14:00:00Z",0,7,0,0,0,0,2,0,14948,0,0,0,0,555,3765,3210,55,"False",0,2
"725","Folarin Balogun","FWD","Arsenal",1,0,0,4,0,3.3,530,18,0,0,1,4.2,"2021-08-22T15:30:00Z",11,6,0,0,0,0,2,0,36294,2,0,2,1,6201,14950,8749,50,"True",0,2
"727","Willian Borges Da Silva","MID","Arsenal",0,0,0,0,0,0,3,18,0,0,0,0,"2021-08-22T15:30:00Z",0,6,0,0,0,0,2,0,18418,2,0,0,0,-7245,710,7955,64,"True",0,2
"734","Dominic Thompson","DEF","Brentford",-0.5,0,0,0,0,0,498,13,0,0,0,0,"2021-08-21T14:00:00Z",0,7,0,0,0,0,2,0,3685,0,0,0,0,-349,193,542,45,"False",0,2
"735","Rúnar Alex Rúnarsson","GK","Arsenal",0,0,0,0,0,0,2,18,0,0,0,0,"2021-08-22T15:30:00Z",0,6,0,0,0,0,2,0,105244,2,0,0,0,565,5814,5249,40,"True",0,2
"748","Anthony Martial","FWD","Man Utd",1.5,0,0,-4,0,1.6,278,19,1,0,4.1,0,"2021-08-22T13:00:00Z",58,16,0,0,0,0,2,0,105654,1,1,40,1,-41514,8823,50337,79,"False",0,2
"750","Rico Henry","DEF","Brentford",5.5,0,0,26,1,26.2,83,13,0,0,4.1,15,"2021-08-21T14:00:00Z",90,7,0,0,0,0,2,0,68989,0,0,0,6,14298,19716,5418,45,"False",0,2
"757","Joel Matip","DEF","Liverpool",7,0,0,26,1,0.8,224,15,0,0,7.5,18.2,"2021-08-21T11:30:00Z",90,5,0,0,0,0,2,0,72468,0,2,56,6,24115,31178,7063,50,"True",0,2
"759","Virgil van Dijk","DEF","Liverpool",7.5,0,0,27,1,10.3,229,15,0,0,6,19,"2021-08-21T11:30:00Z",90,5,0,0,0,0,2,0,1056227,0,2,31,6,59570,101318,41748,65,"True",0,2
"766","Dean Henderson","GK","Man Utd",0.1,0,0,0,0,0,280,19,0,0,0,0,"2021-08-22T13:00:00Z",0,16,0,0,0,0,2,0,81107,1,1,0,0,-36658,367,37025,49,"False",0,2
"769","Mads Bech Sørensen","DEF","Brentford",0,0,0,0,0,0,90,13,0,0,0,0,"2021-08-21T14:00:00Z",0,7,0,0,0,0,2,0,9490,0,0,0,0,-683,386,1069,45,"False",0,2
"772","Sergi Canós","MID","Brentford",6.5,0,0,8,1,22.8,81,13,0,0,4,15.4,"2021-08-21T14:00:00Z",90,7,0,0,0,0,2,0,221559,0,0,2,3,127874,149870,21996,55,"False",0,2
"775","Stuart Armstrong","MID","Southampton",-0.5,0,0,0,0,0,339,19,0,0,0,0,"2021-08-22T13:00:00Z",0,13,0,0,0,0,2,0,25259,1,1,0,0,-5755,1145,6900,59,"True",0,2
"785","Mattéo Guendouzi","MID","Arsenal",0,0,0,0,0,0,25,18,0,0,0,0,"2021-08-22T15:30:00Z",0,6,0,0,0,0,2,0,169,2,0,0,0,-50,0,50,45,"True",0,2
"786","Shandon Baptiste","MID","Brentford",-0.1,0,0,0,0,0,499,13,0,0,0,0,"2021-08-21T14:00:00Z",0,7,0,0,0,0,2,0,2734,0,0,0,0,-607,203,810,50,"False",0,2
"791","Oriol Romeu Vidal","MID","Southampton",1.5,0,0,8,0,2,335,19,1,0,2.4,22.2,"2021-08-22T13:00:00Z",90,13,0,0,0,0,2,0,41948,1,1,0,2,81,3802,3721,45,"True",0,2
"801","Scott McTominay","MID","Man Utd",2,0,0,2,0,0.3,285,19,0,0,1,1.4,"2021-08-22T13:00:00Z",14,16,0,0,0,0,2,0,42982,1,1,8,1,-2027,5027,7054,55,"False",0,2
"802","Pablo Marí","DEF","Arsenal",0.5,0,0,21,0,11,8,18,2,0,5.4,38.8,"2021-08-22T15:30:00Z",90,6,0,0,0,0,2,0,12789,2,0,4,0,-1056,849,1905,45,"True",1,2
"809","Ethan Pinnock","DEF","Brentford",8,0,0,22,1,0.6,91,13,0,0,1.3,8.6,"2021-08-21T14:00:00Z",90,7,0,0,0,0,2,0,314303,0,0,4,6,164773,185269,20496,45,"False",0,2
"810","Vitaly Janelt","MID","Brentford",2.5,0,0,17,1,23,84,13,0,0,5.4,14.6,"2021-08-21T14:00:00Z",86,7,0,0,0,0,2,0,4523,0,0,16,3,186,715,529,50,"False",0,2
"813","Bryan Mbeumo","MID","Brentford",2.5,0,0,5,1,40.3,96,13,0,0,5.2,3.2,"2021-08-21T14:00:00Z",76,7,0,0,0,0,2,0,100186,0,0,8,3,18310,28817,10507,55,"False",0,2
"824","William Saliba","DEF","Arsenal",0,0,0,0,0,0,27,18,0,0,0,0,"2021-08-22T15:30:00Z",0,6,0,0,0,0,2,0,304,2,0,0,0,-77,0,77,45,"True",0,2
"828","Alisson Ramses Becker","GK","Liverpool",8.5,0,1,31,1,0,231,15,0,0,3.1,31.4,"2021-08-21T11:30:00Z",90,5,0,0,0,0,2,3,508052,0,2,0,8,12181,34490,22309,60,"True",0,2
"837","Yan Valery","DEF","Southampton",-0.5,0,0,0,0,0,546,19,0,0,0,0,"2021-08-22T13:00:00Z",0,13,0,0,0,0,2,0,19283,1,1,0,0,7921,9318,1397,40,"True",0,2
"838","Charlie Goode","DEF","Brentford",-0.5,0,0,0,0,0,87,13,0,0,0,0,"2021-08-21T14:00:00Z",0,7,0,0,0,0,2,0,97274,0,0,0,0,-5097,6019,11116,40,"False",0,2
"840","Pelenda Joshua Dasilva","MID","Brentford",0,0,0,0,0,0,82,13,0,0,0,0,"2021-08-21T14:00:00Z",0,7,0,0,0,0,2,0,1335,0,0,0,0,-591,63,654,55,"False",0,2
"843","Nathaniel Phillips","DEF","Liverpool",1,0,0,0,0,0,241,15,0,0,0,0,"2021-08-21T11:30:00Z",0,5,0,0,0,0,2,0,21288,0,2,0,0,-4841,494,5335,45,"True",0,2
"844","Adam Armstrong","FWD","Southampton",3.5,0,0,0,0,11.5,525,19,1,0,4.3,5.4,"2021-08-22T13:00:00Z",90,13,0,0,0,0,2,0,165181,1,1,26,2,56591,77504,20913,60,"True",0,2
"847","James Milner","MID","Liverpool",2,0,0,0,0,0,221,15,0,0,0,0,"2021-08-21T11:30:00Z",0,5,0,0,0,0,2,0,9977,0,2,0,0,485,1723,1238,50,"True",0,2
"851","Pierre-Emerick Aubameyang","FWD","Arsenal",0.2,0,0,5,0,1.3,4,18,0,0,2.5,5,"2021-08-22T15:30:00Z",29,6,0,0,0,0,2,0,93597,2,0,19,1,-106222,1147,107369,99,"True",0,2
"853","Fraser Forster","GK","Southampton",-0.5,0,0,0,0,0,333,19,0,0,0,0,"2021-08-22T13:00:00Z",0,13,0,0,0,0,2,0,85946,1,1,0,0,-4116,2166,6282,45,"True",0,2
"862","Emile Smith Rowe","MID","Arsenal",2,0,0,15,0,6.4,21,18,2,0,4.7,9.8,"2021-08-22T15:30:00Z",90,6,0,0,0,0,2,0,473317,2,0,31,2,-52598,25527,78125,55,"True",0,2
"870","Frank Onyeka","MID","Brentford",2.5,0,0,6,1,12.8,479,13,0,0,5.4,14.4,"2021-08-21T14:00:00Z",69,7,0,0,0,0,2,0,7330,0,0,27,3,607,1633,1026,50,"False",0,2
"872","Ellery Balcombe","GK","Brentford",0,0,0,0,0,0,92,13,0,0,0,0,"2021-08-21T14:00:00Z",0,7,0,0,0,0,2,0,1223,0,0,0,0,-114,0,114,40,"False",0,2
"874","Tino Livramento","DEF","Southampton",1,0,0,13,0,5.3,491,19,1,0,2,14,"2021-08-22T13:00:00Z",90,13,0,0,0,0,2,0,152150,1,1,1,2,16753,25856,9103,40,"True",0,2
"878","Mads Bidstrup","MID","Brentford",0.5,0,0,2,0,0.1,97,13,0,0,0.3,2.4,"2021-08-21T14:00:00Z",3,7,0,0,0,0,2,0,7269,0,0,0,1,519,1490,971,45,"False",0,2
"880","Jack Stephens","DEF","Southampton",0.5,0,0,12,0,1.5,338,19,1,0,2.7,25.4,"2021-08-22T13:00:00Z",90,13,0,0,0,0,2,0,8252,1,1,0,1,-472,316,788,45,"True",1,2
"891","Alex Nicolao Telles","DEF","Man Utd",0,0,0,0,0,0,279,19,0,0,0,0,"2021-08-22T13:00:00Z",0,16,0,0,0,0,2,0,1321,1,1,0,0,-246,52,298,50,"False",0,2
"895","Roberto Firmino","FWD","Liverpool",5,0,0,3,0,10.7,228,15,0,0,2.5,5.2,"2021-08-21T11:30:00Z",9,5,0,0,0,0,2,0,524202,0,2,9,1,18847,75487,56640,90,"True",0,2
"898","Harry Maguire","DEF","Man Utd",2,0,0,5,0,1.2,273,19,1,0,2.1,12.6,"2021-08-22T13:00:00Z",90,16,0,0,0,0,2,0,925801,1,1,7,1,-38065,33832,71897,55,"False",1,2
"899","Raphaël Varane","DEF","Man Utd",3.1,0,0,0,0,0,555,19,0,0,0,0,"2021-08-22T13:00:00Z",0,16,0,0,0,0,2,0,67465,1,1,0,0,33592,37772,4180,55,"False",0,2
"902","Mohamed Naser El Sayed Elneny","MID","Arsenal",0,0,0,0,0,0,12,18,0,0,0,0,"2021-08-22T15:30:00Z",0,6,0,0,0,0,2,0,48273,2,0,0,0,-4460,3521,7981,45,"True",0,2
"903","William Smallbone","MID","Southampton",0,0,0,0,0,0,347,19,0,0,0,0,"2021-08-22T13:00:00Z",0,13,0,0,0,0,2,0,926,1,1,0,0,-63,135,198,45,"True",0,2
"907","Daniel James","MID","Man Utd",1.5,0,0,0,0,0,287,19,0,0,0,0,"2021-08-22T13:00:00Z",0,16,0,0,0,0,2,0,13141,1,1,0,0,-361,1871,2232,60,"False",0,2
"909","Kieran Tierney","DEF","Arsenal",1,0,0,7,0,2.1,16,18,2,0,0.6,1.4,"2021-08-22T15:30:00Z",65,6,0,0,0,0,2,0,530760,2,0,2,1,-55704,16792,72496,50,"True",0,2
"912","Alex McCarthy","GK","Southampton",1.5,0,0,12,0,0,334,19,1,0,1.7,17,"2021-08-22T13:00:00Z",90,13,0,0,0,0,2,2,113162,1,1,0,2,-1579,4182,5761,45,"True",0,2
"915","Aaron Wan-Bissaka","DEF","Man Utd",2.5,0,0,13,0,32.3,288,19,1,0,5.6,21.2,"2021-08-22T13:00:00Z",90,16,0,0,0,0,2,0,707386,1,1,2,2,-47625,17513,65138,55,"False",0,2
"922","Andreas Pereira","MID","Man Utd",0.5,0,0,0,0,0,511,19,0,0,0,0,"2021-08-22T13:00:00Z",0,16,0,0,0,0,2,0,2083,1,1,0,0,-335,142,477,50,"False",0,2
"925","Ivan Toney","FWD","Brentford",1.5,0,0,5,1,1.4,78,13,0,0,7.2,4.2,"2021-08-21T14:00:00Z",90,7,0,0,0,0,2,0,2181813,0,0,66,2,1996,132302,130306,65,"False",0,2
"937","Mathias Jensen","MID","Brentford",0,0,0,0,0,0,86,13,0,0,0,0,"2021-08-21T14:00:00Z",0,7,0,0,0,0,2,0,1973,0,0,0,0,-902,53,955,50,"False",0,2
"938","Moussa Djenepo","MID","Southampton",1,0,0,0,0,11.3,350,19,1,0,3.7,5.2,"2021-08-22T13:00:00Z",69,13,0,0,0,0,2,0,4957,1,1,20,1,-509,340,849,55,"True",1,2
"943","Edinson Cavani","FWD","Man Utd",0.5,0,0,0,0,0,269,19,0,0,0,0,"2021-08-22T13:00:00Z",0,16,0,0,0,0,2,0,348818,1,1,0,0,-210801,8859,219660,85,"False",0,2
"947","Trent Alexander-Arnold","DEF","Liverpool",10,1,3,50,1,100.9,237,15,0,0,18.2,54,"2021-08-21T11:30:00Z",90,5,0,0,0,0,2,0,2418233,0,2,27,12,-14721,68535,83256,75,"True",0,2
"949","Michael Obafemi","FWD","Southampton",-0.5,0,0,0,0,0,348,19,0,0,0,0,"2021-08-22T13:00:00Z",0,13,0,0,0,0,2,0,975678,1,1,0,0,44881,105432,60551,45,"True",0,2
"952","Naby Keita","MID","Liverpool",4,0,0,12,1,3.9,239,15,0,0,1,5.2,"2021-08-21T11:30:00Z",80,5,0,0,0,0,2,0,18078,0,2,1,3,1744,4253,2509,50,"True",0,2
"953","Kristoffer Ajer","DEF","Brentford",5.5,0,0,21,1,0.6,483,13,0,0,2.7,8.4,"2021-08-21T14:00:00Z",90,7,0,0,0,0,2,0,62183,0,0,18,6,10046,13680,3634,45,"False",0,2
"959","Xherdan Shaqiri","MID","Liverpool",1,0,0,0,0,0,226,15,0,0,0,0,"2021-08-21T11:30:00Z",0,5,0,0,0,0,2,0,8545,0,2,0,0,-1577,420,1997,60,"True",0,2
"965","Nathan Tella","MID","Southampton",0,0,0,0,0,0,346,19,0,0,0,0,"2021-08-22T13:00:00Z",0,13,0,0,0,0,2,0,8610,1,1,0,0,-1044,166,1210,50,"True",0,2
"966","Shane Long","FWD","Southampton",-0.5,0,0,0,0,0,519,19,0,0,0,0,"2021-08-22T13:00:00Z",0,13,0,0,0,0,2,0,18216,1,1,0,0,-601,2964,3565,55,"True",0,2
"978","Saman Ghoddos","MID","Brentford",0,0,0,4,0,0.3,85,13,0,0,0.3,2.2,"2021-08-21T14:00:00Z",20,7,0,0,0,0,2,0,4058,0,0,0,1,-771,117,888,55,"False",0,2
"981","Gabriel Magalhães","DEF","Arsenal",0,0,0,0,0,0,23,18,0,0,0,0,"2021-08-22T15:30:00Z",0,6,0,0,0,0,2,0,5261,2,0,0,0,-1748,157,1905,50,"True",0,2
"984","Jordan Henderson","MID","Liverpool",1.9,0,0,13,1,15.1,222,15,0,0,2.5,8.2,"2021-08-21T11:30:00Z",90,5,0,0,0,0,2,0,46968,0,2,2,3,-8361,4127,12488,50,"True",0,2
"985","Ibrahima Diallo","MID","Southampton",0.5,0,0,3,0,1.6,349,19,0,0,0.2,0.4,"2021-08-22T13:00:00Z",20,13,0,0,0,0,2,0,8855,1,1,0,1,-127,858,985,45,"True",0,2
